x,y,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,SPEED_MAX_GUST,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,STATION_NAME,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,ID,TOTAL_SNOW,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,,,
-118.0297222,52.92638889,2017,,3,14,32,AB,,,,,19,24,JASPER WARDEN,M,16.1,,0.5,,3053536.2017.3.14,,3/14/2017 0:00,,0,,,M,8.3,,1.9,,,3053536,-4.6,,,,
-118.0297222,52.92638889,2017,,3,15,0,AB,,,,,0,21,JASPER WARDEN,M,13.9,,0.2,,3053536.2017.3.15,,3/15/2017 0:00,,0,,,M,8.2,,4.1,,,3053536,0,,,,
-118.0297222,52.92638889,2017,,3,16,32,AB,,,,,19,21,JASPER WARDEN,M,16.4,,7.3,,3053536.2017.3.16,,3/16/2017 0:00,,0,,,M,6.8,,1.6,,,3053536,-3.7,,,,
-118.0297222,52.92638889,2017,,3,17,33,AB,,,,,20,20,JASPER WARDEN,M,18.8,,0,,3053536.2017.3.17,,3/17/2017 0:00,,0,,,M,5.8,,-0.8,,,3053536,-7.3,,,,
-118.0297222,52.92638889,2017,,3,18,43,AB,,,,,21,20,JASPER WARDEN,M,16.9,,8.9,,3053536.2017.3.18,,3/18/2017 0:00,,0,,,M,4.3,,1.1,,,3053536,-2.1,,,,
-118.0297222,52.92638889,2017,,3,19,0,AB,,,,,0,25,JASPER WARDEN,M,21.1,,0.2,,3053536.2017.3.19,,3/19/2017 0:00,,0,,,M,1.4,,-3.1,,,3053536,-7.6,,,,
-118.0297222,52.92638889,2017,,3,20,0,AB,,,,,0,,JASPER WARDEN,M,23.1,,0,,3053536.2017.3.20,,3/20/2017 0:00,,0,,,M,4.2,,-5.1,,,3053536,-14.3,,,,
-118.0297222,52.92638889,2017,,3,21,0,AB,,,,,0,,JASPER WARDEN,M,18.8,,0,,3053536.2017.3.21,,3/21/2017 0:00,,0,,,M,7.2,,-0.8,,,3053536,-8.8,,,,
-118.0297222,52.92638889,2017,,3,22,0,AB,,,,,0,21,JASPER WARDEN,M,13.8,,0.3,,3053536.2017.3.22,,3/22/2017 0:00,,0,,,M,11.5,,4.2,,,3053536,-3.1,,,,
-118.0297222,52.92638889,2017,,3,23,35,AB,,,,,20,20,JASPER WARDEN,M,16.3,,0.2,,3053536.2017.3.23,,3/23/2017 0:00,,0,,,M,6.8,,1.7,,,3053536,-3.5,,,,
-118.0297222,52.92638889,2017,,3,24,32,AB,,,,,20,18,JASPER WARDEN,M,16.9,,0,,3053536.2017.3.24,,3/24/2017 0:00,,0,,,M,8.1,,1.1,,,3053536,-6,,,,
-118.0297222,52.92638889,2017,,3,25,0,AB,,,,,0,,JASPER WARDEN,M,16.3,,0,,3053536.2017.3.25,,3/25/2017 0:00,,0,,,M,8.5,,1.7,,,3053536,-5.1,,,,
-118.0297222,52.92638889,2017,,3,26,0,AB,,,,,0,,JASPER WARDEN,M,16,,0,,3053536.2017.3.26,,3/26/2017 0:00,,0,,,M,8.4,,2,,,3053536,-4.5,,,,
-118.0297222,52.92638889,2017,,3,27,0,AB,,,,,0,14,JASPER WARDEN,M,15.5,,0,,3053536.2017.3.27,,3/27/2017 0:00,,0,,,M,9.4,,2.5,,,3053536,-4.4,,,,
-118.0297222,52.92638889,2017,,3,28,39,AB,,,,,16,12,JASPER WARDEN,M,14.6,,0,,3053536.2017.3.28,,3/28/2017 0:00,,0,,,M,9.5,,3.4,,,3053536,-2.8,,,,
-118.0297222,52.92638889,2017,,3,29,0,AB,,,,,0,7,JASPER WARDEN,M,15.3,,0,,3053536.2017.3.29,,3/29/2017 0:00,,0,,,M,8.7,,2.7,,,3053536,-3.3,,,,
-118.0297222,52.92638889,2017,,3,30,0,AB,,,,,0,8,JASPER WARDEN,M,15.7,,6.4,,3053536.2017.3.30,,3/30/2017 0:00,,0,,,M,6.6,,2.3,,,3053536,-2.1,,,,
-118.0297222,52.92638889,2017,,3,31,0,AB,,,,,0,14,JASPER WARDEN,M,12.7,,0.4,,3053536.2017.3.31,,3/31/2017 0:00,,0,,,M,12,,5.3,,,3053536,-1.4,,,,
-118.0297222,52.92638889,2017,,4,1,35,AB,,,,,30,14,JASPER WARDEN,M,13.3,,2.2,,3053536.2017.4.1,,4/1/2017 0:00,,0,,,M,8.7,,4.7,,,3053536,0.7,,,,
-118.0297222,52.92638889,2017,,4,2,39,AB,,,,,21,2,JASPER WARDEN,M,15.6,,1.3,,3053536.2017.4.2,,4/2/2017 0:00,,0,,,M,6.7,,2.4,,,3053536,-1.9,,,,
-118.0297222,52.92638889,2017,,4,3,0,AB,,,,,0,,JASPER WARDEN,M,16.8,,0.2,,3053536.2017.4.3,,4/3/2017 0:00,,0,,,M,7.1,,1.2,,,3053536,-4.7,,,,
-118.0297222,52.92638889,2017,,4,4,32,AB,,,,,20,,JASPER WARDEN,M,17.8,,0,,3053536.2017.4.4,,4/4/2017 0:00,,0,,,M,10.1,,0.2,,,3053536,-9.8,,,,
-118.0297222,52.92638889,2017,,4,5,37,AB,,,,,16,8,JASPER WARDEN,M,12,,0,,3053536.2017.4.5,,4/5/2017 0:00,,0,,,M,14.1,,6,,,3053536,-2.2,,,,
-118.0297222,52.92638889,2017,,4,6,0,AB,,,,,0,2,JASPER WARDEN,M,12.8,,0,,3053536.2017.4.6,,4/6/2017 0:00,,0,,,M,11.1,,5.2,,,3053536,-0.8,,,,
-118.0297222,52.92638889,2017,,4,7,0,AB,,,,,0,1,JASPER WARDEN,M,17.7,,1.7,,3053536.2017.4.7,,4/7/2017 0:00,,0,,,M,4.5,,0.3,,,3053536,-4,,,,
-118.0297222,52.92638889,2017,,4,8,0,AB,,,,,0,,JASPER WARDEN,M,13.6,,0,,3053536.2017.4.8,,4/8/2017 0:00,,0,,,M,10.6,,4.4,,,3053536,-1.8,,,,
-118.0297222,52.92638889,2017,,4,9,0,AB,,,,,0,2,JASPER WARDEN,M,14.1,,0,,3053536.2017.4.9,,4/9/2017 0:00,,0,,,M,11,,3.9,,,3053536,-3.2,,,,
-118.0297222,52.92638889,2017,,4,10,0,AB,,,,,0,1,JASPER WARDEN,M,13.5,,0,,3053536.2017.4.10,,4/10/2017 0:00,,0,,,M,11.4,,4.5,,,3053536,-2.4,,,,
-118.0297222,52.92638889,2017,,4,11,0,AB,,,,,0,,JASPER WARDEN,M,14.8,,0.2,,3053536.2017.4.11,,4/11/2017 0:00,,0,,,M,10,,3.2,,,3053536,-3.7,,,,
-118.0297222,52.92638889,2017,,4,12,46,AB,,,,,35,0,JASPER WARDEN,M,15.4,,0,,3053536.2017.4.12,,4/12/2017 0:00,,0,,,M,6.3,,2.6,,,3053536,-1.2,T,,,
-118.0297222,52.92638889,2017,,4,13,50,AB,,,,,34,2,JASPER WARDEN,M,14.5,,0,,3053536.2017.4.13,,4/13/2017 0:00,,0,,,M,7.2,,3.5,,,3053536,-0.2,,,,
-118.0297222,52.92638889,2017,,4,14,33,AB,,,,,21,,JASPER WARDEN,M,13,,2.6,,3053536.2017.4.14,,4/14/2017 0:00,,0,,,M,10.8,,5,,,3053536,-0.9,,,,
-118.0297222,52.92638889,2017,,4,15,0,AB,,,,,0,6,JASPER WARDEN,M,15.2,,0.2,,3053536.2017.4.15,,4/15/2017 0:00,,0,,,M,7.5,,2.8,,,3053536,-1.9,,,,
-118.0297222,52.92638889,2017,,4,16,0,AB,,,,,0,,JASPER WARDEN,M,13.8,,0.8,,3053536.2017.4.16,,4/16/2017 0:00,,0,,,M,12.3,,4.2,,,3053536,-3.9,,,,
-118.0297222,52.92638889,2017,,4,17,0,AB,,,,,0,1,JASPER WARDEN,M,14,,0,,3053536.2017.4.17,,4/17/2017 0:00,,0,,,M,9.6,,4,,,3053536,-1.6,,,,
-118.0297222,52.92638889,2017,,4,18,0,AB,,,,,0,2,JASPER WARDEN,M,15.8,,6,,3053536.2017.4.18,,4/18/2017 0:00,,0,,,M,6.4,,2.2,,,3053536,-2,,,,
-118.0297222,52.92638889,2017,,4,19,32,AB,,,,,17,4,JASPER WARDEN,M,12.4,,0.9,,3053536.2017.4.19,,4/19/2017 0:00,,0,,,M,12,,5.6,,,3053536,-0.9,,,,
-118.0297222,52.92638889,2017,,4,20,0,AB,,,,,0,3,JASPER WARDEN,M,13.1,,0,,3053536.2017.4.20,,4/20/2017 0:00,,0,,,M,13,,4.9,,,3053536,-3.2,,,,
-118.0297222,52.92638889,2017,,4,21,0,AB,,,,,0,4,JASPER WARDEN,M,11,,2.5,,3053536.2017.4.21,,4/21/2017 0:00,,0,,,M,15.3,,7,,,3053536,-1.3,,,,
-118.0297222,52.92638889,2017,,4,22,59,AB,,,,,33,,JASPER WARDEN,M,16.8,,0.5,,3053536.2017.4.22,,4/22/2017 0:00,,0,,,M,8.3,,1.2,,,3053536,-6,,,,
-118.0297222,52.92638889,2017,,4,23,33,AB,,,,,33,,JASPER WARDEN,M,13.3,,0.8,,3053536.2017.4.23,,4/23/2017 0:00,,0,,,M,13.2,,4.7,,,3053536,-3.8,,,,
-118.0297222,52.92638889,2017,,4,24,41,AB,,,,,35,,JASPER WARDEN,M,15.2,,0,,3053536.2017.4.24,,4/24/2017 0:00,,0,,,M,5.6,,2.8,,,3053536,0,,,,
-118.0297222,52.92638889,2017,,4,25,0,AB,,,,,0,1,JASPER WARDEN,M,15.5,,0,,3053536.2017.4.25,,4/25/2017 0:00,,0,,,M,8.3,,2.5,,,3053536,-3.3,,,,
-118.0297222,52.92638889,2017,,4,26,0,AB,,,,,0,,JASPER WARDEN,M,15.6,,0.3,,3053536.2017.4.26,,4/26/2017 0:00,,0,,,M,13.5,,2.4,,,3053536,-8.8,,,,
-118.0297222,52.92638889,2017,,4,27,0,AB,,,,,0,5,JASPER WARDEN,M,14.5,,2.2,,3053536.2017.4.27,,4/27/2017 0:00,,0,,,M,9.5,,3.5,,,3053536,-2.5,,,,
-118.0297222,52.92638889,2017,,4,28,0,AB,,,,,0,,JASPER WARDEN,M,13.1,,2.1,,3053536.2017.4.28,,4/28/2017 0:00,,0,,,M,10.3,,4.9,,,3053536,-0.5,,,,
-118.0297222,52.92638889,2017,,4,29,32,AB,,,,,20,,JASPER WARDEN,M,13.7,,0.7,,3053536.2017.4.29,,4/29/2017 0:00,,0,,,M,12.2,,4.3,,,3053536,-3.7,,,,
-118.0297222,52.92638889,2017,,4,30,37,AB,,,,,33,,JASPER WARDEN,M,11.7,,0,,3053536.2017.4.30,,4/30/2017 0:00,,0,,,M,11.6,,6.3,,,3053536,0.9,,,,
-118.0297222,52.92638889,2017,,5,1,0,AB,,,,,0,,JASPER WARDEN,M,13.5,,0,,3053536.2017.5.1,,5/1/2017 0:00,,0,,,M,11.8,,4.5,,,3053536,-2.8,,,,
-118.0297222,52.92638889,2017,,5,2,32,AB,,,,,18,,JASPER WARDEN,M,12.1,,0.3,,3053536.2017.5.2,,5/2/2017 0:00,,0,,,M,13.9,,5.9,,,3053536,-2.2,,,,
-118.0297222,52.92638889,2017,,5,3,0,AB,,,,,0,,JASPER WARDEN,M,8.1,,0,,3053536.2017.5.3,,5/3/2017 0:00,,0,,,M,16.2,,9.9,,,3053536,3.5,,,,
-118.0297222,52.92638889,2017,,5,4,35,AB,,,,,16,,JASPER WARDEN,M,3.2,,0.2,,3053536.2017.5.4,,5/4/2017 0:00,,0,,,M,23.8,,14.8,,,3053536,5.7,,,,
-118.0297222,52.92638889,2017,,5,5,0,AB,,,,,0,,JASPER WARDEN,M,6.1,,0.7,,3053536.2017.5.5,,5/5/2017 0:00,,0,,,M,20.6,,11.9,,,3053536,3.2,,,,
-118.0297222,52.92638889,2017,,5,6,0,AB,,,,,0,,JASPER WARDEN,M,9.5,,0.2,,3053536.2017.5.6,,5/6/2017 0:00,,0,,,M,12.8,,8.5,,,3053536,4.1,,,,
-118.0297222,52.92638889,2017,,5,7,33,AB,,,,,23,,JASPER WARDEN,M,12.4,,0,,3053536.2017.5.7,,5/7/2017 0:00,,0,,,M,13.6,,5.6,,,3053536,-2.4,,,,
-118.0297222,52.92638889,2017,,5,8,0,AB,,,,,0,,JASPER WARDEN,M,13.1,,0,,3053536.2017.5.8,,5/8/2017 0:00,,0,,,M,15.1,,4.9,,,3053536,-5.4,,,,
-118.0297222,52.92638889,2017,,5,9,0,AB,,,,,0,,JASPER WARDEN,M,7.2,,0.3,,3053536.2017.5.9,,5/9/2017 0:00,,0,,,M,18.2,,10.8,,,3053536,3.3,,,,
-118.0297222,52.92638889,2017,,5,10,0,AB,,,,,0,,JASPER WARDEN,M,6.6,,0.2,,3053536.2017.5.10,,5/10/2017 0:00,,0,,,M,20.5,,11.4,,,3053536,2.2,,,,
-118.0297222,52.92638889,2017,,5,11,57,AB,,,,,23,,JASPER WARDEN,M,5.7,,1.6,,3053536.2017.5.11,,5/11/2017 0:00,,0,,,M,21.6,,12.3,,,3053536,3,,,,
-118.0297222,52.92638889,2017,,5,12,32,AB,,,,,28,,JASPER WARDEN,M,8,,2.3,,3053536.2017.5.12,,5/12/2017 0:00,,0,,,M,15.8,,10,,,3053536,4.2,,,,
-118.0297222,52.92638889,2017,,5,13,0,AB,,,,,0,,JASPER WARDEN,M,12.2,,4.3,,3053536.2017.5.13,,5/13/2017 0:00,,0,,,M,9.6,,5.8,,,3053536,1.9,,,,
-118.0297222,52.92638889,2017,,5,14,0,AB,,,,,0,,JASPER WARDEN,M,12.9,,1.7,,3053536.2017.5.14,,5/14/2017 0:00,,0,,,M,12.1,,5.1,,,3053536,-1.9,,,,
-118.0297222,52.92638889,2017,,5,15,35,AB,,,,,19,,JASPER WARDEN,M,11.6,,0.4,,3053536.2017.5.15,,5/15/2017 0:00,,0,,,M,14,,6.4,,,3053536,-1.2,,,,
-118.0297222,52.92638889,2017,M,5,16,46,AB,M,,,,33,,JASPER WARDEN,M,,,,M,3053536.2017.5.16,,5/16/2017 0:00,,,,,M,,M,,M,E,3053536,-3.9,,,,
-118.0297222,52.92638889,2017,,5,17,0,AB,,,,,0,,JASPER WARDEN,M,9.8,,0,,3053536.2017.5.17,,5/17/2017 0:00,,0,,,M,13.5,,8.2,,,3053536,2.8,,,,
-118.0297222,52.92638889,2017,,5,18,32,AB,,,,,19,,JASPER WARDEN,M,10.3,,0,,3053536.2017.5.18,,5/18/2017 0:00,,0,,,M,16.8,,7.7,,,3053536,-1.5,,,,
-118.0297222,52.92638889,2017,,5,19,32,AB,,,,,15,,JASPER WARDEN,M,8.1,,0,,3053536.2017.5.19,,5/19/2017 0:00,,0,,,M,17.6,,9.9,,,3053536,2.1,,,,
-118.0297222,52.92638889,2017,,5,20,0,AB,,,,,0,,JASPER WARDEN,M,8.4,,0,,3053536.2017.5.20,,5/20/2017 0:00,,0,,,M,21.4,,9.6,,,3053536,-2.2,,,,
-118.0297222,52.92638889,2017,,5,21,32,AB,,,,,22,,JASPER WARDEN,M,6.8,,0,,3053536.2017.5.21,,5/21/2017 0:00,,0,,,M,24.3,,11.2,,,3053536,-1.9,,,,
-118.0297222,52.92638889,2017,,5,22,0,AB,,,,,0,,JASPER WARDEN,M,5,,0,,3053536.2017.5.22,,5/22/2017 0:00,,0,,,M,25.6,,13,,,3053536,0.3,,,,
-118.0297222,52.92638889,2017,,5,23,41,AB,,,,,18,,JASPER WARDEN,M,3.3,,0,,3053536.2017.5.23,,5/23/2017 0:00,,0,,,M,26.3,,14.7,,,3053536,3,,,,
-118.0297222,52.92638889,2017,,5,24,41,AB,,,,,18,,JASPER WARDEN,M,12.6,,28.6,,3053536.2017.5.24,,5/24/2017 0:00,,0,,,M,10.5,,5.4,,,3053536,0.3,,,,
-118.0297222,52.92638889,2017,,5,25,35,AB,,,,,31,,JASPER WARDEN,M,9.3,,3.9,,3053536.2017.5.25,,5/25/2017 0:00,,0,,,M,16.2,,8.7,,,3053536,1.1,,,,
-118.0297222,52.92638889,2017,,5,26,0,AB,,,,,0,,JASPER WARDEN,M,7.7,,0,,3053536.2017.5.26,,5/26/2017 0:00,,0,,,M,22.3,,10.3,,,3053536,-1.8,,,,
-118.0297222,52.92638889,2017,,5,27,0,AB,,,,,0,,JASPER WARDEN,M,4.3,,0,,3053536.2017.5.27,,5/27/2017 0:00,,0,,,M,25.5,,13.7,,,3053536,1.8,,,,
-118.0297222,52.92638889,2017,,5,28,0,AB,,,,,0,,JASPER WARDEN,M,3.6,,0,,3053536.2017.5.28,,5/28/2017 0:00,,0,,,M,26.6,,14.4,,,3053536,2.1,,,,
-118.0297222,52.92638889,2017,,5,29,0,AB,,,,,0,,JASPER WARDEN,M,3.1,,0.5,,3053536.2017.5.29,,5/29/2017 0:00,,0,,,M,27,,14.9,,,3053536,2.7,,,,
-118.0297222,52.92638889,2017,,5,30,0,AB,,,,,0,,JASPER WARDEN,M,1.4,,0,,3053536.2017.5.30,,5/30/2017 0:00,,0,,,M,28.8,,16.6,,,3053536,4.3,,,,
-118.0297222,52.92638889,2017,,5,31,33,AB,,,,,21,,JASPER WARDEN,M,1.2,,0,,3053536.2017.5.31,,5/31/2017 0:00,,0,,,M,22.7,,16.8,,,3053536,10.9,,,,
-118.0297222,52.92638889,2017,,6,1,0,AB,,,,,0,,JASPER WARDEN,M,2.6,,0,,3053536.2017.6.1,,6/1/2017 0:00,,0,,,M,23,,15.4,,,3053536,7.8,,,,
-118.0297222,52.92638889,2017,,6,2,33,AB,,,,,20,,JASPER WARDEN,M,4.2,,0,,3053536.2017.6.2,,6/2/2017 0:00,,0,,,M,18.6,,13.8,,,3053536,8.9,,,,
-118.0297222,52.92638889,2017,,6,3,41,AB,,,,,21,,JASPER WARDEN,M,6.4,,0,,3053536.2017.6.3,,6/3/2017 0:00,,0,,,M,22.3,,11.6,,,3053536,0.9,,,,
-118.0297222,52.92638889,2017,,6,4,0,AB,,,,,0,,JASPER WARDEN,M,8.6,,6.1,,3053536.2017.6.4,,6/4/2017 0:00,,0,,,M,16.8,,9.4,,,3053536,2,,,,
-118.0297222,52.92638889,2017,,6,5,0,AB,,,,,0,,JASPER WARDEN,M,5,,0,,3053536.2017.6.5,,6/5/2017 0:00,,0,,,M,21.7,,13,,,3053536,4.3,,,,
-118.0297222,52.92638889,2017,,6,6,0,AB,,,,,0,,JASPER WARDEN,M,5.3,,0,,3053536.2017.6.6,,6/6/2017 0:00,,0,,,M,24.9,,12.7,,,3053536,0.4,,,,
-118.0297222,52.92638889,2017,,6,7,0,AB,,,,,0,,JASPER WARDEN,M,3,,0,,3053536.2017.6.7,,6/7/2017 0:00,,0,,,M,27.1,,15,,,3053536,2.9,,,,
-118.0297222,52.92638889,2017,,6,8,33,AB,,,,,17,,JASPER WARDEN,M,4.4,,2.7,,3053536.2017.6.8,,6/8/2017 0:00,,0,,,M,22.7,,13.6,,,3053536,4.5,,,,
-118.0297222,52.92638889,2017,,6,9,37,AB,,,,,21,,JASPER WARDEN,M,8.7,,9.4,,3053536.2017.6.9,,6/9/2017 0:00,,0,,,M,13,,9.3,,,3053536,5.5,,,,
-118.0297222,52.92638889,2017,,6,10,0,AB,,,,,0,,JASPER WARDEN,M,11,,20.9,,3053536.2017.6.10,,6/10/2017 0:00,,0,,,M,11.7,,7,,,3053536,2.2,,,,
-118.0297222,52.92638889,2017,,6,11,0,AB,,,,,0,,JASPER WARDEN,M,8.4,,1.3,,3053536.2017.6.11,,6/11/2017 0:00,,0,,,M,13,,9.6,,,3053536,6.1,,,,
-118.0297222,52.92638889,2017,,6,12,0,AB,,,,,0,,JASPER WARDEN,M,3.9,,0,,3053536.2017.6.12,,6/12/2017 0:00,,0,,,M,23.9,,14.1,,,3053536,4.2,,,,
-118.0297222,52.92638889,2017,,6,13,35,AB,,,,,30,,JASPER WARDEN,M,4.9,,0,,3053536.2017.6.13,,6/13/2017 0:00,,0,,,M,20.9,,13.1,,,3053536,5.2,,,,
-118.0297222,52.92638889,2017,,6,14,0,AB,,,,,0,,JASPER WARDEN,M,4.8,,0,,3053536.2017.6.14,,6/14/2017 0:00,,0,,,M,18.8,,13.2,,,3053536,7.6,,,,
-118.0297222,52.92638889,2017,,6,15,0,AB,,,,,0,,JASPER WARDEN,M,5.3,,0,,3053536.2017.6.15,,6/15/2017 0:00,,0,,,M,21,,12.7,,,3053536,4.3,,,,
-118.0297222,52.92638889,2017,,6,16,32,AB,,,,,19,,JASPER WARDEN,M,6,,0.8,,3053536.2017.6.16,,6/16/2017 0:00,,0,,,M,18.1,,12,,,3053536,5.8,,,,
-118.0297222,52.92638889,2017,,6,17,35,AB,,,,,23,,JASPER WARDEN,M,8.2,,0,,3053536.2017.6.17,,6/17/2017 0:00,,0,,,M,18,,9.8,,,3053536,1.5,,,,
-118.0297222,52.92638889,2017,,6,18,0,AB,,,,,0,,JASPER WARDEN,M,5.5,,0,,3053536.2017.6.18,,6/18/2017 0:00,,0,,,M,20.2,,12.5,,,3053536,4.8,,,,
-118.0297222,52.92638889,2017,,6,19,0,AB,,,,,0,,JASPER WARDEN,M,6.1,,0,,3053536.2017.6.19,,6/19/2017 0:00,,0,,,M,19.5,,11.9,,,3053536,4.2,,,,
-118.0297222,52.92638889,2017,,6,20,41,AB,,,,,20,,JASPER WARDEN,M,4.2,,5.1,,3053536.2017.6.20,,6/20/2017 0:00,,0,,,M,21.3,,13.8,,,3053536,6.3,,,,
-118.0297222,52.92638889,2017,,6,21,43,AB,,,,,20,,JASPER WARDEN,M,7.7,,0,,3053536.2017.6.21,,6/21/2017 0:00,,0,,,M,15.2,,10.3,,,3053536,5.4,,,,
-118.0297222,52.92638889,2017,,6,22,0,AB,,,,,0,,JASPER WARDEN,M,5.4,,0,,3053536.2017.6.22,,6/22/2017 0:00,,0,,,M,18.8,,12.6,,,3053536,6.4,,,,
-118.0297222,52.92638889,2017,,6,23,0,AB,,,,,0,,JASPER WARDEN,M,5.8,,0,,3053536.2017.6.23,,6/23/2017 0:00,,0,,,M,22.6,,12.2,,,3053536,1.7,,,,
-118.0297222,52.92638889,2017,,6,24,0,AB,,,,,0,,JASPER WARDEN,M,3.3,,0,,3053536.2017.6.24,,6/24/2017 0:00,,0,,,M,24.9,,14.7,,,3053536,4.5,,,,
-118.0297222,52.92638889,2017,,6,25,32,AB,,,,,18,,JASPER WARDEN,M,0.9,,0,,3053536.2017.6.25,,6/25/2017 0:00,,0,,,M,29.9,,17.1,,,3053536,4.3,,,,
-118.0297222,52.92638889,2017,,6,26,41,AB,,,,,23,,JASPER WARDEN,M,0,,2.2,,3053536.2017.6.26,,6/26/2017 0:00,,0.4,,,M,28.7,,18.4,,,3053536,8.1,,,,
-118.0297222,52.92638889,2017,,6,27,0,AB,,,,,0,,JASPER WARDEN,M,6.4,,0.2,,3053536.2017.6.27,,6/27/2017 0:00,,0,,,M,18.2,,11.6,,,3053536,4.9,,,,
-118.0297222,52.92638889,2017,,6,28,0,AB,,,,,0,,JASPER WARDEN,M,6.9,,9.2,,3053536.2017.6.28,,6/28/2017 0:00,,0,,,M,13.4,,11.1,,,3053536,8.7,,,,
-118.0297222,52.92638889,2017,,6,29,0,AB,,,,,0,,JASPER WARDEN,M,1.3,,0.2,,3053536.2017.6.29,,6/29/2017 0:00,,0,,,M,24.8,,16.7,,,3053536,8.6,,,,
-118.0297222,52.92638889,2017,,6,30,0,AB,,,,,0,,JASPER WARDEN,M,0,,0,,3053536.2017.6.30,,6/30/2017 0:00,,2.3,,,M,28.9,,20.3,,,3053536,11.7,,,,
-118.0297222,52.92638889,2017,,7,1,33,AB,,,,,28,,JASPER WARDEN,M,0,,2.6,,3053536.2017.7.1,,7/1/2017 0:00,,1.6,,,M,27.4,,19.6,,,3053536,11.7,,,,
-118.0297222,52.92638889,2017,,7,2,32,AB,,,,,19,,JASPER WARDEN,M,0.4,,0,,3053536.2017.7.2,,7/2/2017 0:00,,0,,,M,29,,17.6,,,3053536,6.2,,,,
-118.0297222,52.92638889,2017,,7,3,43,AB,,,,,31,,JASPER WARDEN,M,2.4,,0.2,,3053536.2017.7.3,,7/3/2017 0:00,,0,,,M,21.5,,15.6,,,3053536,9.7,,,,
-118.0297222,52.92638889,2017,,7,4,0,AB,,,,,0,,JASPER WARDEN,M,3.5,,0,,3053536.2017.7.4,,7/4/2017 0:00,,0,,,M,25.6,,14.5,,,3053536,3.4,,,,
-118.0297222,52.92638889,2017,,7,5,0,AB,,,,,0,,JASPER WARDEN,M,1.7,,0,,3053536.2017.7.5,,7/5/2017 0:00,,0,,,M,29.3,,16.3,,,3053536,3.2,,,,
-118.0297222,52.92638889,2017,,7,6,0,AB,,,,,0,,JASPER WARDEN,M,0.1,,0,,3053536.2017.7.6,,7/6/2017 0:00,,0,,,M,31.8,,17.9,,,3053536,4,,,,
-118.0297222,52.92638889,2017,,7,7,43,AB,,,,,21,,JASPER WARDEN,M,0,,0.2,,3053536.2017.7.7,,7/7/2017 0:00,,3.1,,,M,33.5,,21.1,,,3053536,8.6,,,,
-118.0297222,52.92638889,2017,,7,8,0,AB,,,,,0,,JASPER WARDEN,M,0,,0,,3053536.2017.7.8,,7/8/2017 0:00,,0.7,,,M,30.7,,18.7,,,3053536,6.6,,,,
-118.0297222,52.92638889,2017,,7,9,33,AB,,,,,17,,JASPER WARDEN,M,1.1,,0,,3053536.2017.7.9,,7/9/2017 0:00,,0,,,M,28.9,,16.9,,,3053536,4.8,,,,
-118.0297222,52.92638889,2017,,7,10,33,AB,,,,,1,,JASPER WARDEN,M,1.3,,0.3,,3053536.2017.7.10,,7/10/2017 0:00,,0,,,M,24.5,,16.7,,,3053536,8.9,,,,
-118.0297222,52.92638889,2017,,7,11,33,AB,,,,,34,,JASPER WARDEN,M,2,,0,,3053536.2017.7.11,,7/11/2017 0:00,,0,,,M,20.9,,16,,,3053536,11,,,,
-118.0297222,52.92638889,2017,,7,12,32,AB,,,,,19,,JASPER WARDEN,M,1.2,,0,,3053536.2017.7.12,,7/12/2017 0:00,,0,,,M,27.1,,16.8,,,3053536,6.4,,,,
-118.0297222,52.92638889,2017,,7,13,41,AB,,,,,19,,JASPER WARDEN,M,0.4,,0.5,,3053536.2017.7.13,,7/13/2017 0:00,,0,,,M,27.6,,17.6,,,3053536,7.6,,,,
-118.0297222,52.92638889,2017,,7,14,41,AB,,,,,22,,JASPER WARDEN,M,0.4,,0,,3053536.2017.7.14,,7/14/2017 0:00,,0,,,M,30.2,,17.6,,,3053536,4.9,,,,
-118.0297222,52.92638889,2017,,7,15,46,AB,,,,,17,,JASPER WARDEN,M,0,,0,,3053536.2017.7.15,,7/15/2017 0:00,,0.3,,,M,31.1,,18.3,,,3053536,5.4,,,,
-118.0297222,52.92638889,2017,,7,16,41,AB,,,,,22,,JASPER WARDEN,M,3.2,,0,,3053536.2017.7.16,,7/16/2017 0:00,,0,,,M,21,,14.8,,,3053536,8.5,,,,
-118.0297222,52.92638889,2017,,7,17,0,AB,,,,,0,,JASPER WARDEN,M,4.1,,0,,3053536.2017.7.17,,7/17/2017 0:00,,0,,,M,20.6,,13.9,,,3053536,7.2,,,,
