LOCAL_DATE2,COOLING_DEGREE_DAYS2,HEATING_DEGREE_DAYS2,TOTAL_PRECIPITATION2,TOTAL_RAIN2,TOTAL_SNOW2,SNOW_ON_GROUND2,MAX_TEMPERATURE2,MEAN_TEMPERATURE2,MIN_TEMPERATURE2
7/17/2003,0,3.7,0,0,0,0,20.5,14.3,8
7/18/2003,0,2.7,0.3,0.3,0,0,24.5,15.3,6
7/19/2003,0,2.7,2,2,0,0,23,15.3,7.5
7/20/2003,0.8,0,0,0,0,0,23.5,18.8,14
7/21/2003,0.8,0,0,0,0,0,25.5,18.8,12
7/22/2003,0,0.7,0,0,0,0,24.5,17.3,10
7/23/2003,0,2.5,0,0,0,0,24,15.5,7
7/24/2003,0,4.5,3.2,3.2,0,0,19.5,13.5,7.5
7/25/2003,0,1.5,0,0,0,0,24.5,16.5,8.5
7/26/2003,1.3,0,0,0,0,0,30,19.3,8.5
7/27/2003,0.8,0,0,0,0,0,26.5,18.8,11
7/28/2003,0,0.2,0,0,0,0,27,17.8,8.5
7/29/2003,0,0,0,0,0,0,29,18,7
7/30/2003,1.8,0,0,0,0,0,30.5,19.8,9
7/31/2003,3.3,0,0,0,0,0,33.5,21.3,9
8/1/2003,0.3,0,1.4,1.4,0,0,23,18.3,13.5
8/2/2003,0,1.5,0,0,0,0,23,16.5,10
8/3/2003,0,3.5,0,0,0,0,23,14.5,6
8/4/2003,0,3.7,0,0,0,0,22.5,14.3,6
8/5/2003,0,1,0,0,0,0,24,17,10
8/6/2003,0,1,0,0,0,0,26.5,17,7.5
8/7/2003,0,0,0,0,0,0,23,18,13
8/8/2003,0,0.2,1.4,1.4,0,0,27.5,17.8,8
8/9/2003,1.3,0,1.6,1.6,0,0,25.5,19.3,13
8/10/2003,0,4.2,0,0,0,0,19,13.8,8.5
8/11/2003,0,4.2,0,0,0,0,21,13.8,6.5
8/12/2003,0.3,0,0,0,0,0,24.5,18.3,12
8/13/2003,0,0.2,0,0,0,0,21.5,17.8,14
8/14/2003,0.3,0,0,0,0,0,27,18.3,9.5
8/15/2003,2,0,0,0,0,0,31,20,9
8/16/2003,1.3,0,0,0,0,0,27.5,19.3,11
8/17/2003,0,0.5,2.4,2.4,0,0,24.5,17.5,10.5
8/18/2003,0.8,0,0,0,0,0,23.5,18.8,14
8/19/2003,0,4.2,0,0,0,0,21,13.8,6.5
8/20/2003,0,5.2,3,3,0,0,20,12.8,5.5
8/21/2003,0,2.7,0.6,0.6,0,0,22.5,15.3,8
8/22/2003,0,5.2,3.6,3.6,0,0,19,12.8,6.5
8/23/2003,0,5.7,2.8,2.8,0,0,17,12.3,7.5
8/24/2003,0,6.7,0,0,0,0,18.5,11.3,4
8/25/2003,0,6,10.2,10.2,0,0,19.5,12,4.5
8/26/2003,0,4.7,3.7,3.7,0,0,16.5,13.3,10
8/27/2003,0,2.5,0.3,0.3,0,0,19.5,15.5,11.5
8/28/2003,0,2.5,0,0,0,0,22.5,15.5,8.5
8/29/2003,0,2,0,0,0,0,25,16,7
8/30/2003,0,1.5,0.2,0.2,0,0,26.5,16.5,6.5
8/31/2003,0,4.5,0,0,0,0,20.5,13.5,6.5
9/1/2003,0,5.5,0,0,0,0,21,12.5,4
9/2/2003,0,2,0,0,0,0,27,16,5
9/3/2003,0,0.2,8.4,8.4,0,0,27.5,17.8,8
9/4/2003,0,2.7,6.2,6.2,0,0,19.5,15.3,11
9/5/2003,0,3.5,8.8,8.8,0,0,15.5,14.5,13.5
9/6/2003,0,1.5,11,11,0,0,19.5,16.5,13.5
9/7/2003,0,4,8,8,0,0,16,14,12
9/8/2003,0,6.7,0,0,0,0,17.5,11.3,5
9/9/2003,0,6.5,0,0,0,0,19,11.5,4
9/10/2003,0,7.5,3.2,3.2,0,0,15.5,10.5,5.5
9/11/2003,0,7.7,1.2,1.2,0,0,16,10.3,4.5
9/12/2003,0,6.7,0,0,0,0,18,11.3,4.5
9/13/2003,0,9.7,8,8,0,0,11.5,8.3,5
9/14/2003,0,8.7,0,0,0,0,16,9.3,2.5
9/15/2003,0,10.5,0.6,0.6,0,0,10,7.5,5
9/16/2003,0,10.7,0,0,0,0,11,7.3,3.5
9/17/2003,0,12.2,3,3,0,0,10.5,5.8,1
9/18/2003,0,8.5,5,5,0,0,14,9.5,5
9/19/2003,0,5,0.4,0.4,0,0,17.5,13,8.5
9/20/2003,0,11,0,0,0,0,13.5,7,0.5
9/21/2003,0,11.2,18.6,18.6,0,0,11,6.8,2.5
9/22/2003,0,6.5,1.2,1.2,0,0,14.5,11.5,8.5
9/23/2003,0,12.5,0,0,0,0,12,5.5,-1
9/24/2003,0,9.5,1.8,1.8,0,0,13.5,8.5,3.5
9/25/2003,0,6.7,0.2,0.2,0,0,17.5,11.3,5
9/26/2003,0,6.5,0,0,0,0,19.5,11.5,3.5
9/27/2003,0,6.5,0,0,0,0,19.5,11.5,3.5
9/28/2003,0,6,0,0,0,0,20,12,4
9/29/2003,0,6.5,0,0,0,0,19,11.5,4
9/30/2003,0,8.7,0,0,0,0,18,9.3,0.5
10/1/2003,0,9,0,0,0,0,16,9,2
10/2/2003,0,8.2,0,0,0,0,17,9.8,2.5
10/3/2003,0,6.7,0,0,0,0,19,11.3,3.5
10/4/2003,0,6.2,0,0,0,0,19.5,11.8,4
10/5/2003,0,7.2,0.8,0.8,0,0,19.5,10.8,2
10/6/2003,0,5,10.6,10.6,0,0,20,13,6
10/7/2003,0,6.7,1,1,0,0,14.5,11.3,8
10/8/2003,0,9.7,0.4,0.4,0,0,13.5,8.3,3
10/9/2003,0,7.5,0,0,0,0,12,10.5,9
10/10/2003,0,13,1,1,0,0,11,5,-1
10/11/2003,0,12,0.2,0.2,0,0,12,6,0
10/12/2003,0,14,1.4,1.4,0,0,9,4,-1
10/13/2003,0,10.7,1.2,1.2,0,0,10.5,7.3,4
10/14/2003,0,13.7,0,0,0,0,9.5,4.3,-1
10/15/2003,0,15.2,2.2,2.2,0,0,8.5,2.8,-3
10/16/2003,0,12.7,0.6,0.6,0,0,8.5,5.3,2
10/17/2003,0,12,8.4,8.4,0,0,9,6,3
10/18/2003,0,9.7,28.2,28.2,0,0,9.5,8.3,7
10/19/2003,0,9.5,3.4,3.4,0,0,12.5,8.5,4.5
10/20/2003,0,10.7,4.4,4.4,0,0,12.5,7.3,2
10/21/2003,0,7.7,0,0,0,0,17,10.3,3.5
10/22/2003,0,5.7,8.4,8.4,0,0,18.5,12.3,6
10/23/2003,0,11.5,0,0,0,0,10.5,6.5,2.5
10/24/2003,0,16.5,10.8,10.8,0,0,6,1.5,-3
10/25/2003,0,11,0.7,0.7,0,0,11,7,3
10/26/2003,0,7.5,0.4,0.4,0,0,12,10.5,9
10/27/2003,0,9.5,10.8,10.8,0,0,12,8.5,5
10/28/2003,,,2.6,2.6,0,0,,,6.5
10/29/2003,0,18.5,0,0,0,0,2,-0.5,-3
10/30/2003,0,23,0,0,0,0,-1.5,-5,-8.5
10/31/2003,0,25,0,0,0,0,-1.5,-7,-12.5
11/1/2003,0,21.3,0,0,0,0,0,-3.3,-6.5
11/2/2003,0,21.3,0,0,0,0,2.5,-3.3,-9
11/3/2003,0,22.3,0,0,0,0,0.5,-4.3,-9
11/4/2003,0,27,0,0,0,0,-3,-9,-15
11/5/2003,0,27.3,0,0,0,0,-3.5,-9.3,-15
11/6/2003,0,26.5,0,0,0,0,-2,-8.5,-15
11/7/2003,0,26.3,0,0,0,0,-2,-8.3,-14.5
11/8/2003,0,26,0,0,0,0,-2,-8,-14
11/9/2003,0,24.5,0,0,0,0,2,-6.5,-15
11/10/2003,0,18.5,3,0,3,0,3,-0.5,-4
11/11/2003,0,17.2,1.2,1.2,0,3,4,0.8,-2.5
11/12/2003,0,15.2,0.4,0.4,0,0,5,2.8,0.5
11/13/2003,0,12.7,0,0,0,0,7,5.3,3.5
11/14/2003,0,14.2,0,0,0,0,6.5,3.8,1
11/15/2003,0,15,0,0,0,0,7,3,-1
11/16/2003,0,16.5,2.6,2.2,0.4,0,4,1.5,-1
11/17/2003,0,15,1.8,0.8,1,0,6,3,0
11/18/2003,0,17.7,11.2,0,11.2,1,2.5,0.3,-2
11/19/2003,0,24,0,0,0,12,-4.5,-6,-7.5
11/20/2003,0,28.5,0,0,0,12,-7,-10.5,-14
11/21/2003,0,32,0,0,0,10,-9,-14,-19
11/22/2003,0,25.8,1.5,0,1.5,10,-2.5,-7.8,-13
11/23/2003,0,22.5,0.2,0,0.2,10,-1,-4.5,-8
11/24/2003,0,25,2,0,2,7,-1.5,-7,-12.5
11/25/2003,0,19.5,1,0,1,7,0.5,-1.5,-3.5
11/26/2003,0,19.3,0,0,0,7,1.5,-1.3,-4
11/27/2003,0,17.7,1.2,1.2,0,7,3.5,0.3,-3
11/28/2003,0,17.2,3.6,2.6,1,5,2,0.8,-0.5
11/29/2003,0,21.3,0,0,0,5,2.5,-3.3,-9
11/30/2003,0,21.8,0,0,0,5,-0.5,-3.8,-7
12/1/2003,0,27.5,0,0,0,5,-5,-9.5,-14
12/2/2003,0,20.8,4.6,4.6,0,5,6.5,-2.8,-12
12/3/2003,0,20.8,0,0,0,4,1,-2.8,-6.5
12/4/2003,0,21,0,0,0,4,5,-3,-11
12/5/2003,0,16.7,3.8,3.8,0,3,6.5,1.3,-4
12/6/2003,0,16.2,0.8,0,0.8,3,3.5,1.8,0
12/7/2003,0,19,0,0,0,3,0.5,-1,-2.5
12/8/2003,0,22,0,0,0,3,-3,-4,-5
12/9/2003,0,21.8,0,0,0,3,-2.5,-3.8,-5
12/10/2003,0,27,0,0,0,3,-8,-9,-10
12/11/2003,0,27,0.4,0,0.4,3,-6,-9,-12
12/12/2003,0,22.8,0,0,0,3,0,-4.8,-9.5
12/13/2003,0,25.5,3.6,0,3.6,3,-5,-7.5,-10
12/14/2003,0,24.3,0.4,0,0.4,6,-3,-6.3,-9.5
12/15/2003,0,20.5,0.2,0,0.2,,3.5,-2.5,-8.5
12/16/2003,0,15.7,0,0,0,4,3.5,2.3,1
12/17/2003,0,18.5,0,0,0,4,2.5,-0.5,-3.5
12/18/2003,0,17,0,0,0,3,5,1,-3
12/19/2003,0,14.5,0,0,0,3,7,3.5,0
12/20/2003,0,17,0,0,0,3,5,1,-3
12/21/2003,0,19.5,0,0,0,3,2.5,-1.5,-5.5
12/22/2003,0,17.5,0,0,0,3,6,0.5,-5
12/23/2003,0,16,0,0,0,2,7,2,-3
12/24/2003,0,17,0,0,0,2,6,1,-4
12/25/2003,0,17.7,0,0,0,2,3.5,0.3,-3
12/26/2003,0,22.8,0,0,0,2,-0.5,-4.8,-9
12/27/2003,0,25,0,0,0,2,-4,-7,-10
12/28/2003,0,23.5,0,0,0,2,-3,-5.5,-8
12/29/2003,0,25,1.8,0,1.8,2,-5,-7,-9
12/30/2003,0,24,6,0,6,4,-3.5,-6,-8.5
12/31/2003,0,22.5,1.6,0,1.6,10,-3.5,-4.5,-5.5
1/1/2004,0,29.8,0,0,0,11,-10.5,-11.8,-13
1/2/2004,0,36.5,0,0,0,10,-14,-18.5,-23
1/3/2004,0,41.5,0,0,0,10,-18.5,-23.5,-28.5
1/4/2004,0,45,0,0,0,10,-23,-27,-31
1/5/2004,0,47,0,0,0,9,-25.5,-29,-32.5
1/6/2004,0,42.3,7.8,0,7.8,9,-16,-24.3,-32.5
1/7/2004,0,33.3,0.8,0,0.8,17,-5.5,-15.3,-25
1/8/2004,0,22.3,0.2,0,0.2,15,3,-4.3,-11.5
1/9/2004,0,17,0,0,0,15,6,1,-4
1/10/2004,0,15.5,0,0,0,15,7,2.5,-2
1/11/2004,0,23.3,0,0,0,14,-3,-5.3,-7.5
1/12/2004,0,21.8,5.2,5.2,0,13,0.5,-3.8,-8
1/13/2004,0,17,10.6,10.6,0,12,4.5,1,-2.5
1/14/2004,0,12.2,0,0,0,10,10.5,5.8,1
1/15/2004,0,12.5,0,0,0,4,8,5.5,3
1/16/2004,0,18,0,0,0,4,4.5,0,-4.5
1/17/2004,0,14.5,0,0,0,4,6,3.5,1
1/18/2004,0,13.7,0,0,0,2,6.5,4.3,2
1/19/2004,0,17.5,0,0,0,2,4,0.5,-3
1/20/2004,0,19.3,0,0,0,2,2.5,-1.3,-5
1/21/2004,0,16,8.2,8.2,0,2,3.5,2,0.5
1/22/2004,0,15.5,0.2,0.2,0,0,4,2.5,1
1/23/2004,0,15.7,5.6,0,5.6,0,4.5,2.3,0
1/24/2004,0,30.5,0,0,0,6,-11,-12.5,-14
1/25/2004,0,36.8,1.8,0,1.8,6,-17.5,-18.8,-20
1/26/2004,0,43.8,0,0,0,9,-24.5,-25.8,-27
1/27/2004,0,44.8,12.8,0,12.8,9,-22,-26.8,-31.5
1/28/2004,0,39.3,8.4,0,8.4,22,-17,-21.3,-25.5
1/29/2004,0,34.8,0,0,0,26,-11.5,-16.8,-22
1/30/2004,0,29.8,0,0,0,22,-8.5,-11.8,-15
1/31/2004,0,26.3,0,0,0,22,-5.5,-8.3,-11
2/1/2004,0,27.8,0.2,0,0.2,22,-8.5,-9.8,-11
2/2/2004,0,29.5,4,0,4,20,-11,-11.5,-12
2/3/2004,0,29,2.6,0,2.6,23,-7.5,-11,-14.5
2/4/2004,0,32.5,0,0,0,22,-8,-14.5,-21
2/5/2004,0,28.5,11,0,11,21,-3,-10.5,-18
2/6/2004,0,19.8,1.2,1.2,0,32,3.5,-1.8,-7
2/7/2004,0,18.8,4.8,0,4.8,26,3.5,-0.8,-5
2/8/2004,0,17,0,0,0,29,3,1,-1
2/9/2004,0,18,0,0,0,24,4.5,0,-4.5
2/10/2004,0,16.7,0,0,0,24,4.5,1.3,-2
2/11/2004,0,16.5,0,0,0,22,5,1.5,-2
2/12/2004,0,19.3,0,0,0,20,4.5,-1.3,-7
2/13/2004,0,20,0,0,0,20,3,-2,-7
2/14/2004,0,19.5,0,0,0,20,2.5,-1.5,-5.5
2/15/2004,0,18,0,0,0,20,4.5,0,-4.5
2/16/2004,0,19.8,0,0,0,20,3.5,-1.8,-7
2/17/2004,0,14,0,0,0,20,8.5,4,-0.5
2/18/2004,0,17.5,0,0,0,20,6,0.5,-5
2/19/2004,0,13.7,2.6,0,2.6,20,10,4.3,-1.5
2/20/2004,0,13,0,0,0,18,8,5,2
2/21/2004,0,16.2,0,0,0,16,8,1.8,-4.5
2/22/2004,0,19,0,0,0,15,5,-1,-7
2/23/2004,0,17.7,0,0,0,15,9.5,0.3,-9
2/24/2004,0,17.7,0.2,0.2,0,15,5,0.3,-4.5
2/25/2004,0,15.5,0,0,0,15,9.5,2.5,-4.5
2/26/2004,0,17.7,3.4,3,0.4,14,3.5,0.3,-3
2/27/2004,0,18.8,0,0,0,14,3.5,-0.8,-5
2/28/2004,0,17.7,0.2,0.2,0,14,3.5,0.3,-3
2/29/2004,0,17,0,0,0,14,4,1,-2
3/1/2004,0,19.8,0,0,0,14,0.5,-1.8,-4
3/2/2004,0,22.3,2.6,0,2.6,14,2.5,-4.3,-11
3/3/2004,0,20,6.4,0,6.4,16,1.5,-2,-5.5
3/4/2004,0,17.2,2,0,2,22,3.5,0.8,-2
3/5/2004,0,15.5,0,0,0,22,6.5,2.5,-1.5
3/6/2004,0,18,0,0,0,20,5,0,-5
3/7/2004,0,11.5,0,0,0,20,13.5,6.5,-0.5
3/8/2004,0,10.5,0,0,0,14,14,7.5,1
3/9/2004,0,13.5,0,0,0,4,6,4.5,3
3/10/2004,0,17.2,0,0,0,2,6.5,0.8,-5
3/11/2004,0,14.7,4,4,0,2,10.5,3.3,-4
3/12/2004,0,15.5,1.6,1.6,0,0,4.5,2.5,0.5
3/13/2004,0,18.3,0,0,0,0,5.5,-0.3,-6
3/14/2004,0,13.5,0,0,0,0,9,4.5,0
3/15/2004,0,15.2,3,0,3,0,7,2.8,-1.5
3/16/2004,0,12.5,0,0,0,3,11.5,5.5,-0.5
3/17/2004,0,15.7,6,0,6,0,6.5,2.3,-2
3/18/2004,0,15,1.8,1.8,0,6,6.5,3,-0.5
3/19/2004,0,14.7,0,0,0,0,6.5,3.3,0
3/20/2004,0,16,0,0,0,0,8,2,-4
3/21/2004,0,15.2,0,0,0,0,6.5,2.8,-1
3/22/2004,0,14.5,0,0,0,0,10,3.5,-3
3/23/2004,0,14,0,0,0,0,12,4,-4
3/24/2004,0,14.7,1.4,1.4,0,0,9.5,3.3,-3
3/25/2004,0,14,0,0,0,0,11.5,4,-3.5
3/26/2004,0,15.5,1.8,1.8,0,0,8,2.5,-3
3/27/2004,0,11.5,0,0,0,0,12,6.5,1
3/28/2004,0,12,0,0,0,0,14,6,-2
3/29/2004,0,7,0,0,0,0,18.5,11,3.5
3/30/2004,0,8.2,0.8,0.8,0,0,13,9.8,6.5
3/31/2004,0,17,0,0,0,0,8,1,-6
4/1/2004,0,15.5,0,0,0,0,10.5,2.5,-5.5
4/2/2004,0,13,0,0,0,0,15,5,-5
4/3/2004,0,11,0,0,0,0,19,7,-5
4/4/2004,0,12.5,0,0,0,0,14,5.5,-3
4/5/2004,0,12.5,0,0,0,0,15.5,5.5,-4.5
4/6/2004,0,13.5,0,0,0,0,12.5,4.5,-3.5
4/7/2004,0,11.2,0.2,0.2,0,0,15.5,6.8,-2
4/8/2004,0,12.7,0,0,0,0,14,5.3,-3.5
4/9/2004,0,12,0,0,0,0,16.5,6,-4.5
4/10/2004,0,10,0,0,0,0,19,8,-3
4/11/2004,0,6.5,0,0,0,0,22,11.5,1
4/12/2004,0,7.7,0.2,0.2,0,0,19,10.3,1.5
4/13/2004,0,9.7,0,0,0,0,12.5,8.3,4
4/14/2004,0,12.7,0,0,0,0,9,5.3,1.5
4/15/2004,0,15.7,0,0,0,0,6,2.3,-1.5
4/16/2004,0,17,1.6,1.6,0,0,8.5,1,-6.5
4/17/2004,0,14.5,4.8,4.8,0,0,8.5,3.5,-1.5
4/18/2004,0,12.2,2.6,2.6,0,0,11.5,5.8,0
4/19/2004,0,12.2,0,0,0,0,13,5.8,-1.5
4/20/2004,0,10.2,0,0,0,0,17,7.8,-1.5
4/21/2004,0,7,0,0,0,0,19,11,3
4/22/2004,0,8.2,0,0,0,0,17,9.8,2.5
4/23/2004,0,10.2,0.6,0.6,0,0,11.5,7.8,4
4/24/2004,0,12,0,0,0,0,10.5,6,1.5
4/25/2004,0,10.2,0.2,0.2,0,0,13.5,7.8,2
4/26/2004,0,9,5.4,5.4,0,0,16,9,2
4/27/2004,0,8.5,1,1,0,0,13,9.5,6
4/28/2004,0,10,0,0,0,0,18.5,8,-2.5
4/29/2004,0,8.2,0,0,0,0,20.5,9.8,-1
4/30/2004,0,6.5,0,0,0,0,23,11.5,0
5/1/2004,0,4.7,3.4,3.4,0,0,25,13.3,1.5
5/2/2004,0,4.5,0.2,0.2,0,0,18,13.5,9
5/3/2004,0,7.2,4.4,4.4,0,0,15.5,10.8,6
5/4/2004,0,9.2,0,0,0,0,11.5,8.8,6
5/5/2004,0,13,0,0,0,0,10,5,0
5/6/2004,0,12,0,0,0,0,15.5,6,-3.5
5/7/2004,0,8.2,0,0,0,0,20.5,9.8,-1
5/8/2004,0,7.5,1.8,1.8,0,0,15,10.5,6
5/9/2004,0,13.5,6.8,6.8,0,0,6.5,4.5,2.5
5/10/2004,0,9.7,0,0,0,0,12,8.3,4.5
5/11/2004,0,11.2,0,0,0,0,13.5,6.8,0
5/12/2004,0,12,0,0,0,0,15,6,-3
5/13/2004,0,10,1.6,1.6,0,0,16.5,8,-0.5
5/14/2004,0,8,1.8,1.8,0,0,17,10,3
5/15/2004,0,7.2,0.8,0.8,0,0,17,10.8,4.5
5/16/2004,0,5.2,0,0,0,0,21,12.8,4.5
5/17/2004,0,4.7,0,0,0,0,24.5,13.3,2
5/18/2004,0,4,0,0,0,0,24.5,14,3.5
5/19/2004,0,3.2,2.4,2.4,0,0,24,14.8,5.5
5/20/2004,0,2,0,0,0,0,22,16,10
5/21/2004,0,8.7,0,0,0,0,14.5,9.3,4
5/22/2004,0,7,0,0,0,0,15.5,11,6.5
5/23/2004,0,8.5,0,0,0,0,19,9.5,0
5/24/2004,0,5,4.8,4.8,0,0,22,13,4
5/25/2004,0,7,0,0,0,0,14,11,8
5/26/2004,0,6.7,8.4,8.4,0,0,16,11.3,6.5
5/27/2004,0,8,3.6,3.6,0,0,17,10,3
5/28/2004,0,7,5.4,5.4,0,0,14.5,11,7.5
5/29/2004,0,7,4.2,4.2,0,0,17,11,5
5/30/2004,0,7,0.4,0.4,0,0,16,11,6
5/31/2004,0,8.5,2.4,2.4,0,0,15,9.5,4
6/1/2004,0,7.2,2.2,2.2,0,0,15,10.8,6.5
6/2/2004,0,6.5,0,0,0,0,19,11.5,4
6/3/2004,0,5.2,0,0,0,0,23.5,12.8,2
6/4/2004,0,0.5,0,0,0,0,28,17.5,7
6/5/2004,0,0.7,18.4,18.4,0,0,21.5,17.3,13
6/6/2004,0,6.5,8.2,8.2,0,0,14,11.5,9
6/7/2004,0,3.5,0,0,0,0,22,14.5,7
6/8/2004,0,2.7,0.4,0.4,0,0,23,15.3,7.5
6/9/2004,0,2,0.4,0.4,0,0,22,16,10
6/10/2004,0,2.5,0,0,0,0,23.5,15.5,7.5
6/11/2004,0,2.2,1.2,1.2,0,0,21.5,15.8,10
6/12/2004,0,4.5,7.4,7.4,0,0,20,13.5,7
6/13/2004,0,6,12,12,0,0,16.5,12,7.5
6/14/2004,0,6.5,0,0,0,0,18,11.5,5
6/15/2004,0,3.5,0,0,0,0,20,14.5,9
6/16/2004,0,4,0,0,0,0,22,14,6
6/17/2004,0,2.7,0,0,0,0,25,15.3,5.5
6/18/2004,0,0.5,0,0,0,0,27,17.5,8
6/19/2004,0.3,0,0,0,0,0,29,18.3,7.5
6/20/2004,2,0,0,0,0,0,29.5,20,10.5
6/21/2004,3.8,0,0,0,0,0,31.5,21.8,12
6/22/2004,3.3,0,0,0,0,0,30,21.3,12.5
6/23/2004,4.5,0,0,0,0,0,31,22.5,14
6/24/2004,3.8,0,0,0,0,0,29,21.8,14.5
6/25/2004,2.3,0,0,0,0,0,29,20.3,11.5
6/26/2004,5.3,0,0,0,0,0,30.5,23.3,16
6/27/2004,0,1.5,6,6,0,0,19,16.5,14
6/28/2004,0,1.5,4.4,4.4,0,0,21.5,16.5,11.5
6/29/2004,0,0.5,0,0,0,0,25,17.5,10
6/30/2004,0.5,0,0,0,0,0,26.5,18.5,10.5
7/1/2004,1.8,0,6.6,6.6,0,0,28,19.8,11.5
7/2/2004,0,1.5,1,1,0,0,19.5,16.5,13.5
7/3/2004,0,3,0.5,0.5,0,0,20,15,10
7/4/2004,0,4.2,0,0,0,0,19.5,13.8,8
7/5/2004,0,2.5,7.4,7.4,0,0,23.5,15.5,7.5
7/6/2004,0,0.5,0,0,0,0,21.5,17.5,13.5
7/7/2004,0,7,0.4,0.4,0,0,17.5,11,4.5
7/8/2004,0,7.7,10.4,10.4,0,0,14,10.3,6.5
7/9/2004,0,3.2,0,0,0,0,18.5,14.8,11
7/10/2004,0,2.5,4.6,4.6,0,0,22,15.5,9
7/11/2004,0,1.5,1.2,1.2,0,0,21,16.5,12
7/12/2004,0.8,0,1.4,1.4,0,0,22.5,18.8,15
7/13/2004,1,0,2.4,2.4,0,0,25,19,13
7/14/2004,0.5,0,0,0,0,0,27,18.5,10
7/15/2004,2.3,0,0,0,0,0,30,20.3,10.5
7/16/2004,0.5,0,0,0,0,0,25.5,18.5,11.5
7/17/2004,2,0,0,0,0,0,26.5,20,13.5
7/18/2004,3,0,1.4,1.4,0,0,28,21,14
7/19/2004,3.3,0,2.2,2.2,0,0,27.5,21.3,15
7/20/2004,0,1.2,8,8,0,0,21,16.8,12.5
7/21/2004,0,1,0,0,0,0,21.5,17,12.5
7/22/2004,0,0,0,0,0,0,26.5,18,9.5
7/23/2004,2.5,0,0,0,0,0,30,20.5,11
7/24/2004,4.3,0,0,0,0,0,32.5,22.3,12
7/25/2004,0,0.7,0,0,0,0,24,17.3,10.5
7/26/2004,0,1.2,0,0,0,0,24.5,16.8,9
7/27/2004,0,1,0,0,0,0,26.5,17,7.5
7/28/2004,1,0,0,0,0,0,30,19,8
7/29/2004,,,0,0,0,0,28,,
7/30/2004,0.3,0,0,0,0,0,25,18.3,11.5
7/31/2004,0,1.7,0,0,0,0,25.5,16.3,7
8/1/2004,0,1.7,0,0,0,0,25,16.3,7.5
8/2/2004,2.3,0,0,0,0,0,30,20.3,10.5
8/3/2004,0,0.2,1.8,1.8,0,0,21,17.8,14.5
8/4/2004,0,0,16.4,16.4,0,0,26.5,18,9.5
8/5/2004,0,2.7,14,14,0,0,17.5,15.3,13
8/6/2004,0,1.2,0,0,0,0,22,16.8,11.5
8/7/2004,0,4,0.3,0.3,0,0,17,14,11
8/8/2004,0,3.5,0,0,0,0,23,14.5,6
8/9/2004,0,2,0,0,0,0,25,16,7
8/10/2004,0,0.7,0,0,0,0,27.5,17.3,7
8/11/2004,2.3,0,0,0,0,0,30,20.3,10.5
8/12/2004,3,0,0,0,0,0,30.5,21,11.5
8/13/2004,4,0,0,0,0,0,32,22,12
8/14/2004,4.8,0,0,0,0,0,31.5,22.8,14
8/15/2004,4.3,0,0,0,0,0,30.5,22.3,14
8/16/2004,3.3,0,0,0,0,0,30,21.3,12.5
8/17/2004,4,0,0,0,0,0,31.5,22,12.5
8/18/2004,3.8,0,0,0,0,0,31,21.8,12.5
8/19/2004,3,0,0,0,0,0,30.5,21,11.5
8/20/2004,1.5,0,0.4,0.4,0,0,26,19.5,13
8/21/2004,0,1.7,0.6,0.6,0,0,23.5,16.3,9
8/22/2004,0,4,0,0,0,0,17,14,11
8/23/2004,0,6.7,0,0,0,0,15,11.3,7.5
8/24/2004,0,7.5,0,0,0,0,20,10.5,1
8/25/2004,0,4,0,0,0,0,23,14,5
8/26/2004,0,2.7,0.2,0.2,0,0,24,15.3,6.5
8/27/2004,0,4.2,8.4,8.4,0,0,18.5,13.8,9
8/28/2004,0,3.7,11.2,11.2,0,0,20.5,14.3,8
8/29/2004,0,5.2,6.4,6.4,0,0,14,12.8,11.5
8/30/2004,0,3.2,7.8,7.8,0,0,18,14.8,11.5
8/31/2004,0,3.5,2.6,2.6,0,0,17.5,14.5,11.5
9/1/2004,0,7.2,16,16,0,0,12.5,10.8,9
9/2/2004,0,3.7,0.2,0.2,0,0,19.5,14.3,9
9/3/2004,0,3.2,8.2,8.2,0,0,20.5,14.8,9
9/4/2004,0,3.2,3.6,3.6,0,0,18.5,14.8,11
9/5/2004,0,6.2,0.2,0.2,0,0,18,11.8,5.5
9/6/2004,0,5.2,0,0,0,0,17.5,12.8,8
9/7/2004,0,7.7,13,13,0,0,18.5,10.3,2
9/8/2004,0,11.7,14.2,14.2,0,0,7,6.3,5.5
9/9/2004,0,13,2.2,2.2,0,0,7,5,3
9/10/2004,0,11,5.4,5.4,0,0,13,7,1
9/11/2004,0,6,3.8,3.8,0,0,17.5,12,6.5
9/12/2004,0,8.7,0,0,0,0,16,9.3,2.5
9/13/2004,0,8.7,6.8,6.8,0,0,16,9.3,2.5
9/14/2004,0,6.7,0,0,0,0,15,11.3,7.5
9/15/2004,0,9.2,1.2,1.2,0,0,14.5,8.8,3
9/16/2004,0,8.7,9.5,9.5,0,0,12.5,9.3,6
9/17/2004,0,9.7,12.7,12.7,0,0,10.5,8.3,6
9/18/2004,0,11.7,0.7,0.7,0,0,9,6.3,3.5
9/19/2004,0,12.7,0,0,0,0,8,5.3,2.5
9/20/2004,0,10.7,1.8,1.8,0,0,13,7.3,1.5
9/21/2004,0,7.5,2,2,0,0,14,10.5,7
9/22/2004,0,8,0.6,0.6,0,0,16,10,4
9/23/2004,0,7.2,0.8,0.8,0,0,17.5,10.8,4
9/24/2004,0,5.2,0,0,0,0,18.5,12.8,7
