LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,ID,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
2018,9,19,,25,,,14,,0.9,3053536.2018.9.19,9/19/2018 0:00,0,99,15.7,4,-7.8,1,9/19/2018,67.4,
2018,9,20,,71,,,15.3,,0,3053536.2018.9.20,9/20/2018 0:00,0,94,6.8,2.7,-1.4,1,9/20/2018,65.1,
2018,9,21,,65,,,15.7,,1.7,3053536.2018.9.21,9/21/2018 0:00,0,98,4.5,2.3,0.1,1,9/21/2018,65.4,
2018,9,22,,69,,,15.7,,2.6,3053536.2018.9.22,9/22/2018 0:00,0,97,5.5,2.3,-0.9,1,9/22/2018,68.1,
2018,9,23,,38,,,11,,0.2,3053536.2018.9.23,9/23/2018 0:00,0,97,13.2,7,0.9,1,9/23/2018,67.8,
2018,9,24,,43,,,8.2,,0,3053536.2018.9.24,9/24/2018 0:00,0,85,15.2,9.8,4.3,1,9/24/2018,67.2,
2018,9,25,,33,,,10.8,,0,3053536.2018.9.25,9/25/2018 0:00,0,98,15.9,7.2,-1.5,1,9/25/2018,64.8,
2018,9,26,,62,,,9.7,,0,3053536.2018.9.26,9/26/2018 0:00,0,85,11.8,8.3,4.9,1,9/26/2018,62.3,
2018,9,27,,51,,,13.3,,0,3053536.2018.9.27,9/27/2018 0:00,0,90,10.4,4.7,-1.1,1,9/27/2018,63.1,
2018,9,28,,30,,,14.3,,0.2,3053536.2018.9.28,9/28/2018 0:00,0,99,10.8,3.7,-3.5,1,9/28/2018,63.3,
2018,9,29,,35,,,14.9,,0,3053536.2018.9.29,9/29/2018 0:00,0,78,7.3,3.1,-1.1,1,9/29/2018,59.2,
2018,9,30,,54,,,21.2,,0,3053536.2018.9.30,9/30/2018 0:00,0,97,3,-3.2,-9.3,1,9/30/2018,54.5,
2018,10,1,,70,,,19,,0.9,3053536.2018.10.1,10/1/2018 0:00,0,93,0.3,-1,-2.4,1,10/1/2018,55.2,
2018,10,2,,66,,,20.3,,0,3053536.2018.10.2,10/2/2018 0:00,0,83,-0.5,-2.3,-4.1,1,10/2/2018,54.1,
2018,10,3,,41,,,21.2,,0.3,3053536.2018.10.3,10/3/2018 0:00,0,96,5.7,-3.2,-12.1,1,10/3/2018,50.6,
2018,10,4,,28,,,15.3,,0,3053536.2018.10.4,10/4/2018 0:00,0,92,10.7,2.7,-5.3,1,10/4/2018,50.4,
2018,10,5,,25,,,15.3,,0.4,3053536.2018.10.5,10/5/2018 0:00,0,97,12.1,2.7,-6.6,1,10/5/2018,47.8,
2018,10,6,,35,,,16.5,,0.5,3053536.2018.10.6,10/6/2018 0:00,0,97,10.4,1.5,-7.4,1,10/6/2018,46.4,
2018,10,7,,47,,,13.4,,0,3053536.2018.10.7,10/7/2018 0:00,0,88,10.2,4.6,-1.1,1,10/7/2018,45.7,
2018,10,8,,66,,,16.6,,0,3053536.2018.10.8,10/8/2018 0:00,0,85,3.4,1.4,-0.6,1,10/8/2018,44.4,
2018,10,9,,59,,,18.3,,0,3053536.2018.10.9,10/9/2018 0:00,0,90,3.3,-0.3,-3.9,1,10/9/2018,43.2,
2018,10,10,,52,,,18,,0,3053536.2018.10.10,10/10/2018 0:00,0,95,6.1,0,-6.1,1,10/10/2018,41.4,
2018,10,11,,40,,,17.5,,0.9,3053536.2018.10.11,10/11/2018 0:00,0,98,8.6,0.5,-7.6,1,10/11/2018,40,
2018,10,12,,52,,,13.5,,0.3,3053536.2018.10.12,10/12/2018 0:00,0,95,8.4,4.5,0.6,1,10/12/2018,40.6,
2018,10,13,,48,,,17,,1.7,3053536.2018.10.13,10/13/2018 0:00,0,96,7.7,1,-5.8,1,10/13/2018,40.5,
2018,10,14,,33,,,16.5,,0.6,3053536.2018.10.14,10/14/2018 0:00,0,98,10.8,1.5,-7.8,1,10/14/2018,37.5,
2018,10,15,,20,,,10.2,,0,3053536.2018.10.15,10/15/2018 0:00,0,82,16.6,7.8,-1,1,10/15/2018,38.1,
2018,10,16,,22,,,11.3,,0.6,3053536.2018.10.16,10/16/2018 0:00,0,92,17.9,6.7,-4.4,1,10/16/2018,36.8,
2018,10,17,M,,M,,,,,3053536.2018.10.17,10/17/2018 0:00,,,,,,1,10/17/2018,36.3,
2018,10,18,,32,,,12.4,,0,3053536.2018.10.18,10/18/2018 0:00,0,88,15.2,5.6,-3.9,1,10/18/2018,36.5,
2018,10,19,,33,,,11.9,,0,3053536.2018.10.19,10/19/2018 0:00,0,95,16.4,6.1,-4.1,1,10/19/2018,36.2,
2018,10,20,,18,,,11.5,,0.2,3053536.2018.10.20,10/20/2018 0:00,0,99,16.9,6.5,-3.9,1,10/20/2018,36.3,
2018,10,21,,19,,,13.8,,0.2,3053536.2018.10.21,10/21/2018 0:00,0,95,14.9,4.2,-6.4,1,10/21/2018,35.6,
2018,10,22,,18,,,14.6,,0,3053536.2018.10.22,10/22/2018 0:00,0,96,16.2,3.4,-9.5,1,10/22/2018,34.4,
2018,10,23,,17,,,13.3,,0,3053536.2018.10.23,10/23/2018 0:00,0,95,18.1,4.7,-8.7,1,10/23/2018,34.2,
2018,10,24,,83,,,16.9,,0.7,3053536.2018.10.24,10/24/2018 0:00,0,99,7.2,1.1,-5,1,10/24/2018,34.9,
2018,10,25,,38,,,12.7,,0.2,3053536.2018.10.25,10/25/2018 0:00,0,100,13.3,5.3,-2.7,1,10/25/2018,35,
2018,10,26,,56,,,15.8,,0.5,3053536.2018.10.26,10/26/2018 0:00,0,99,9.5,2.2,-5.1,1,10/26/2018,34.7,
2018,10,27,,34,,,15.6,,0.3,3053536.2018.10.27,10/27/2018 0:00,0,99,8.4,2.4,-3.7,1,10/27/2018,35.7,
2018,10,28,,75,,,16.8,,1.2,3053536.2018.10.28,10/28/2018 0:00,0,96,5.4,1.2,-3.1,1,10/28/2018,34.5,
2018,10,29,,56,,,14.7,,0,3053536.2018.10.29,10/29/2018 0:00,0,99,7.8,3.3,-1.3,1,10/29/2018,34.5,
2018,10,30,,37,,,13.5,,0,3053536.2018.10.30,10/30/2018 0:00,0,85,10.1,4.5,-1,1,10/30/2018,33.9,
2018,10,31,,66,,,15.1,,0,3053536.2018.10.31,10/31/2018 0:00,0,96,6.1,2.9,-0.3,1,10/31/2018,33.2,
2018,11,1,,54,,,18.3,,2,3053536.2018.11.1,11/1/2018 0:00,0,99,5.1,-0.3,-5.7,1,11/1/2018,33,
2018,11,2,,69,,,13.3,,4.6,3053536.2018.11.2,11/2/2018 0:00,0,99,8.5,4.7,0.9,1,11/2/2018,34.1,
2018,11,3,,62,,,13.6,,0,3053536.2018.11.3,11/3/2018 0:00,0,97,7.8,4.4,1.1,1,11/3/2018,34,
2018,11,4,,60,,,15.5,,0,3053536.2018.11.4,11/4/2018 0:00,0,89,7.8,2.5,-2.9,1,11/4/2018,33.6,
2018,11,5,,67,,,21.9,,0.6,3053536.2018.11.5,11/5/2018 0:00,0,94,-2.7,-3.9,-5.1,1,11/5/2018,33.3,
2018,11,6,,66,,,24.1,,0.5,3053536.2018.11.6,11/6/2018 0:00,0,89,-4.6,-6.1,-7.6,1,11/6/2018,31.9,
2018,11,7,,54,,,26.3,,0,3053536.2018.11.7,11/7/2018 0:00,0,95,-1.6,-8.3,-14.9,1,11/7/2018,27.6,B
2018,11,8,,58,,,27.8,,0,3053536.2018.11.8,11/8/2018 0:00,0,93,-1.8,-9.8,-17.7,1,11/8/2018,21.2,B
2018,11,9,,73,,,19.7,,1.5,3053536.2018.11.9,11/9/2018 0:00,0,97,2.4,-1.7,-5.9,1,11/9/2018,25.3,B
2018,11,10,,48,,,20.7,,0,3053536.2018.11.10,11/10/2018 0:00,0,97,3.7,-2.7,-9.1,1,11/10/2018,28.6,B
2018,11,11,,46,,,19.7,,0,3053536.2018.11.11,11/11/2018 0:00,0,95,3.3,-1.7,-6.6,1,11/11/2018,28,B
2018,11,12,,56,,,19.7,,0,3053536.2018.11.12,11/12/2018 0:00,0,82,2.4,-1.7,-5.8,1,11/12/2018,25.9,B
2018,11,13,,39,,,17.6,,0,3053536.2018.11.13,11/13/2018 0:00,0,94,7.5,0.4,-6.7,1,11/13/2018,25.9,B
2018,11,14,,50,,,15.7,,0.5,3053536.2018.11.14,11/14/2018 0:00,0,97,5.2,2.3,-0.6,1,11/14/2018,26.7,B
2018,11,15,,77,,,18,,2.6,3053536.2018.11.15,11/15/2018 0:00,0,99,3.7,0,-3.7,1,11/15/2018,26.4,B
2018,11,16,,66,,,27.4,,0.2,3053536.2018.11.16,11/16/2018 0:00,0,92,-3.6,-9.4,-15.1,1,11/16/2018,23.7,B
2018,11,17,,60,,,29.4,,0,3053536.2018.11.17,11/17/2018 0:00,0,91,-4.2,-11.4,-18.6,1,11/17/2018,19.2,B
2018,11,18,,68,,,20.4,,0,3053536.2018.11.18,11/18/2018 0:00,0,88,1.7,-2.4,-6.5,1,11/18/2018,21.5,B
2018,11,19,,57,,,19.4,,0,3053536.2018.11.19,11/19/2018 0:00,0,97,5,-1.4,-7.7,1,11/19/2018,24.9,B
2018,11,20,,71,,,21,,0,3053536.2018.11.20,11/20/2018 0:00,0,98,2.8,-3,-8.8,1,11/20/2018,23.2,B
2018,11,21,,58,,,20.7,,0,3053536.2018.11.21,11/21/2018 0:00,0,99,4.7,-2.7,-10.2,1,11/21/2018,23.2,B
2018,11,22,,79,,,17.5,,0,3053536.2018.11.22,11/22/2018 0:00,0,97,3.2,0.5,-2.2,1,11/22/2018,23.6,B
2018,11,23,,87,,,19.3,,0.2,3053536.2018.11.23,11/23/2018 0:00,0,98,0.8,-1.3,-3.4,1,11/23/2018,23.7,B
2018,11,24,,57,,,18.4,,0,3053536.2018.11.24,11/24/2018 0:00,0,98,4.1,-0.4,-4.9,1,11/24/2018,22.6,B
2018,11,25,,60,,,21.9,,0,3053536.2018.11.25,11/25/2018 0:00,0,96,2.2,-3.9,-10.1,1,11/25/2018,21.3,B
2018,11,26,,61,,,16.5,,0,3053536.2018.11.26,11/26/2018 0:00,0,86,6.8,1.5,-3.9,1,11/26/2018,21.6,B
2018,11,27,,65,,,16,,0,3053536.2018.11.27,11/27/2018 0:00,0,95,6.4,2,-2.5,1,11/27/2018,22.8,B
2018,11,28,,54,,,16.5,,0,3053536.2018.11.28,11/28/2018 0:00,0,98,7.4,1.5,-4.4,1,11/28/2018,22.8,B
2018,11,29,,43,,,17.6,,0,3053536.2018.11.29,11/29/2018 0:00,0,92,5.5,0.4,-4.8,1,11/29/2018,20.5,B
2018,11,30,,53,,,24.5,,0,3053536.2018.11.30,11/30/2018 0:00,0,94,-0.7,-6.5,-12.2,1,11/30/2018,17,B
2018,12,1,,68,,,26.9,,0,3053536.2018.12.1,12/1/2018 0:00,0,94,-3.8,-8.9,-13.9,1,12/1/2018,16.3,B
2018,12,2,,71,,,23.7,,0,3053536.2018.12.2,12/2/2018 0:00,0,89,-2.9,-5.7,-8.5,1,12/2/2018,17.4,B
2018,12,3,,47,,,24.7,,0,3053536.2018.12.3,12/3/2018 0:00,0,95,-1.5,-6.7,-11.9,1,12/3/2018,18,B
2018,12,4,,47,,,24.8,,0,3053536.2018.12.4,12/4/2018 0:00,0,85,-1,-6.8,-12.6,1,12/4/2018,18.2,B
2018,12,5,,53,,,26.3,,0,3053536.2018.12.5,12/5/2018 0:00,0,83,-3,-8.3,-13.7,1,12/5/2018,17.6,B
2018,12,6,,52,,,30.9,,0,3053536.2018.12.6,12/6/2018 0:00,0,93,-6.6,-12.9,-19.2,1,12/6/2018,16.3,B
2018,12,7,,52,,,29.7,,0,3053536.2018.12.7,12/7/2018 0:00,0,94,-3.9,-11.7,-19.4,1,12/7/2018,15.4,B
2018,12,8,,50,,,29.8,,0,3053536.2018.12.8,12/8/2018 0:00,0,90,-3.9,-11.8,-19.6,1,12/8/2018,15.9,B
2018,12,9,,55,,,24.5,,0,3053536.2018.12.9,12/9/2018 0:00,0,96,0.7,-6.5,-13.7,1,12/9/2018,17.3,B
2018,12,10,,68,,,20.2,,0,3053536.2018.12.10,12/10/2018 0:00,0,92,2.1,-2.2,-6.5,1,12/10/2018,18.5,B
2018,12,11,,51,,,21.5,,0.5,3053536.2018.12.11,12/11/2018 0:00,0,97,2.4,-3.5,-9.4,1,12/11/2018,19.3,B
2018,12,12,,45,,,19.7,,0.4,3053536.2018.12.12,12/12/2018 0:00,0,98,2.3,-1.7,-5.8,1,12/12/2018,19.9,B
2018,12,13,,56,,,17.2,,0,3053536.2018.12.13,12/13/2018 0:00,0,87,2.7,0.8,-1.2,1,12/13/2018,20.2,B
2018,12,14,,31,,,13.7,,0,3053536.2018.12.14,12/14/2018 0:00,0,78,7.6,4.3,1,1,12/14/2018,20.6,B
2018,12,15,,22,,,18.5,,0,3053536.2018.12.15,12/15/2018 0:00,0,76,5.1,-0.5,-6.1,1,12/15/2018,20.1,B
2018,12,16,,60,,,20.7,,0,3053536.2018.12.16,12/16/2018 0:00,0,89,2.6,-2.7,-8.1,1,12/16/2018,19.1,B
2018,12,17,,67,,,15.9,,0.5,3053536.2018.12.17,12/17/2018 0:00,0,99,5.8,2.1,-1.6,1,12/17/2018,18.2,B
2018,12,18,,61,,,18.4,,0.3,3053536.2018.12.18,12/18/2018 0:00,0,99,3.6,-0.4,-4.4,1,12/18/2018,17.5,B
2018,12,19,,76,,,19.5,,0.5,3053536.2018.12.19,12/19/2018 0:00,0,99,2.9,-1.5,-5.9,1,12/19/2018,16.9,B
2018,12,20,,75,,,20.3,,0.3,3053536.2018.12.20,12/20/2018 0:00,0,97,2.9,-2.3,-7.5,1,12/20/2018,16.3,B
2018,12,21,,45,,,22,,0,3053536.2018.12.21,12/21/2018 0:00,0,98,1.5,-4,-9.5,1,12/21/2018,15.9,B
2018,12,22,,60,,,29.1,,0.2,3053536.2018.12.22,12/22/2018 0:00,0,92,-6,-11.1,-16.2,1,12/22/2018,15.4,B
2018,12,23,,62,,,26.2,,0.2,3053536.2018.12.23,12/23/2018 0:00,0,95,-1.2,-8.2,-15.1,1,12/23/2018,14.9,B
2018,12,24,,61,,,22.4,,0,3053536.2018.12.24,12/24/2018 0:00,0,94,-0.4,-4.4,-8.5,1,12/24/2018,14.4,B
2018,12,25,,78,,,26.4,,0.6,3053536.2018.12.25,12/25/2018 0:00,0,95,-3.6,-8.4,-13.3,1,12/25/2018,13.9,B
2018,12,26,,68,,,29.3,,0,3053536.2018.12.26,12/26/2018 0:00,0,94,-5.1,-11.3,-17.4,1,12/26/2018,13.4,B
2018,12,27,,65,,,26.9,,0,3053536.2018.12.27,12/27/2018 0:00,0,96,-3.4,-8.9,-14.5,1,12/27/2018,13.1,B
2018,12,28,,76,,,27.8,,0.2,3053536.2018.12.28,12/28/2018 0:00,0,93,-3.5,-9.8,-16.1,1,12/28/2018,12.9,B
2018,12,29,,88,,,20.8,,12.2,3053536.2018.12.29,12/29/2018 0:00,0,99,-0.2,-2.8,-5.4,1,12/29/2018,12.8,B
2018,12,30,,75,,,24.6,,0.6,3053536.2018.12.30,12/30/2018 0:00,0,97,-3,-6.6,-10.3,1,12/30/2018,12.8,B
2018,12,31,,72,,,30.7,,0,3053536.2018.12.31,12/31/2018 0:00,0,94,-7.7,-12.7,-17.7,1,12/31/2018,13,B
2019,1,1,,74,,,22.9,,0,3053536.2019.1.1,1/1/2019 0:00,0,91,-1.8,-4.9,-8,1,1/1/2019,13.6,B
2019,1,2,,65,,,17.7,,1.3,3053536.2019.1.2,1/2/2019 0:00,0,96,4.1,0.3,-3.4,1,1/2/2019,14.1,B
2019,1,3,,91,,,19,,7.9,3053536.2019.1.3,1/3/2019 0:00,0,98,-0.2,-1,-1.9,1,1/3/2019,14.3,B
2019,1,4,,91,,,18.3,,3,3053536.2019.1.4,1/4/2019 0:00,0,100,1.4,-0.3,-2,1,1/4/2019,14.3,B
2019,1,5,,81,,,21.4,,0.3,3053536.2019.1.5,1/5/2019 0:00,0,100,1.2,-3.4,-8,1,1/5/2019,14.1,B
2019,1,6,,89,,,24.1,,0,3053536.2019.1.6,1/6/2019 0:00,0,99,-4.4,-6.1,-7.8,1,1/6/2019,13.7,B
2019,1,7,,71,,,32.1,,0,3053536.2019.1.7,1/7/2019 0:00,0,88,-7.7,-14.1,-20.5,1,1/7/2019,13.2,B
2019,1,8,,80,,,37.3,,0.5,3053536.2019.1.8,1/8/2019 0:00,0,91,-11.5,-19.3,-27.1,1,1/8/2019,13,B
2019,1,9,,85,,,29.2,,0.6,3053536.2019.1.9,1/9/2019 0:00,0,93,-8.3,-11.2,-14,1,1/9/2019,13.1,B
2019,1,10,,83,,,22.7,,0.4,3053536.2019.1.10,1/10/2019 0:00,0,98,2.2,-4.7,-11.6,1,1/10/2019,13.4,B
2019,1,11,,71,,,20,,0,3053536.2019.1.11,1/11/2019 0:00,0,99,3.3,-2,-7.3,1,1/11/2019,13.6,B
2019,1,12,,74,,,23.7,,0,3053536.2019.1.12,1/12/2019 0:00,0,98,1.2,-5.7,-12.6,1,1/12/2019,13.7,B
2019,1,13,,75,,,27.2,,0,3053536.2019.1.13,1/13/2019 0:00,0,96,-2.4,-9.2,-16,1,1/13/2019,13.5,B
2019,1,14,,66,,,27,,0,3053536.2019.1.14,1/14/2019 0:00,0,96,-0.8,-9,-17.2,1,1/14/2019,12.8,B
2019,1,15,,60,,,30.8,,0,3053536.2019.1.15,1/15/2019 0:00,0,91,-3.6,-12.8,-22.1,1,1/15/2019,11.8,B
2019,1,16,,70,,,33.5,,0,3053536.2019.1.16,1/16/2019 0:00,0,89,-6.3,-15.5,-24.7,1,1/16/2019,10.8,B
2019,1,17,,68,,,28.4,,0,3053536.2019.1.17,1/17/2019 0:00,0,81,-6.3,-10.4,-14.6,1,1/17/2019,10.2,B
2019,1,18,,77,,,29.1,,0.7,3053536.2019.1.18,1/18/2019 0:00,0,92,-7.1,-11.1,-15.1,1,1/18/2019,9.95,B
2019,1,19,,48,,,22.2,,0.2,3053536.2019.1.19,1/19/2019 0:00,0,97,5.8,-4.2,-14.2,1,1/19/2019,10.2,B
2019,1,20,,42,,,22.7,,0,3053536.2019.1.20,1/20/2019 0:00,0,97,2.8,-4.7,-12.2,1,1/20/2019,10.7,B
2019,1,21,,48,,,25.4,,0,3053536.2019.1.21,1/21/2019 0:00,0,94,-0.1,-7.4,-14.7,1,1/21/2019,11.3,B
2019,1,22,,49,,,23.4,,0,3053536.2019.1.22,1/22/2019 0:00,0,88,0,-5.4,-10.7,1,1/22/2019,11.9,B
2019,1,23,,67,,,28.4,,0,3053536.2019.1.23,1/23/2019 0:00,0,91,-3.3,-10.4,-17.6,1,1/23/2019,12.3,B
2019,1,24,,40,,,24,,0,3053536.2019.1.24,1/24/2019 0:00,0,92,4.1,-6,-16,1,1/24/2019,12.5,B
2019,1,25,,52,,,18.5,,0,3053536.2019.1.25,1/25/2019 0:00,0,77,3.5,-0.5,-4.5,1,1/25/2019,12.6,B
2019,1,26,,57,,,14.2,,0,3053536.2019.1.26,1/26/2019 0:00,0,82,7.6,3.8,0,1,1/26/2019,12.5,B
2019,1,27,,62,,,19.7,,3.7,3053536.2019.1.27,1/27/2019 0:00,0,98,8.2,-1.7,-11.5,1,1/27/2019,12.1,B
2019,1,28,,60,,,30,,0.5,3053536.2019.1.28,1/28/2019 0:00,0,92,-3.9,-12,-20.1,1,1/28/2019,11.8,B
2019,1,29,,50,,,31.7,,0,3053536.2019.1.29,1/29/2019 0:00,0,91,-3.3,-13.7,-24,1,1/29/2019,11.4,B
2019,1,30,,53,,,24.9,,0,3053536.2019.1.30,1/30/2019 0:00,0,87,0.4,-6.9,-14.2,1,1/30/2019,10.9,B
2019,1,31,,78,,,20.4,,4.4,3053536.2019.1.31,1/31/2019 0:00,0,98,0.9,-2.4,-5.6,1,1/31/2019,10.5,B
2019,2,1,,86,,,29.6,,15.5,3053536.2019.2.1,2/1/2019 0:00,0,93,-5.6,-11.6,-17.5,1,2/1/2019,10.2,B
2019,2,2,,70,,,40.2,,6.4,3053536.2019.2.2,2/2/2019 0:00,0,85,-17.4,-22.2,-27,1,2/2/2019,9.89,B
2019,2,3,,59,,,45.8,,0.4,3053536.2019.2.3,2/3/2019 0:00,0,69,-26.9,-27.8,-28.7,1,2/3/2019,9.67,B
2019,2,4,,45,,,48.2,,0.5,3053536.2019.2.4,2/4/2019 0:00,0,73,-22.8,-30.2,-37.5,1,2/4/2019,9.53,B
2019,2,5,,57,,,47.2,,0,3053536.2019.2.5,2/5/2019 0:00,0,79,-19,-29.2,-39.4,1,2/5/2019,9.46,B
2019,2,6,,47,,,42.6,,0,3053536.2019.2.6,2/6/2019 0:00,0,82,-12.7,-24.6,-36.6,1,2/6/2019,9.44,B
2019,2,7,,69,,,37.1,,0.2,3053536.2019.2.7,2/7/2019 0:00,0,91,-9.5,-19.1,-28.7,1,2/7/2019,9.47,B
2019,2,8,,45,,,35.8,,0.6,3053536.2019.2.8,2/8/2019 0:00,0,89,-11.8,-17.8,-23.8,1,2/8/2019,9.54,B
2019,2,9,,46,,,46.5,,0,3053536.2019.2.9,2/9/2019 0:00,0,74,-21.8,-28.5,-35.1,1,2/9/2019,9.64,B
2019,2,10,,45,,,45.2,,0.6,3053536.2019.2.10,2/10/2019 0:00,0,73,-14.7,-27.2,-39.8,1,2/10/2019,9.75,B
2019,2,11,,36,,,41.6,,0,3053536.2019.2.11,2/11/2019 0:00,0,83,-13.8,-23.6,-33.3,1,2/11/2019,9.89,B
2019,2,12,,48,,,41.7,,0.2,3053536.2019.2.12,2/12/2019 0:00,0,83,-15.3,-23.7,-32.1,1,2/12/2019,10,B
2019,2,13,,43,,,34.4,,0.2,3053536.2019.2.13,2/13/2019 0:00,0,87,-7.2,-16.4,-25.6,1,2/13/2019,10.2,B
2019,2,14,,46,,,37.8,,0.3,3053536.2019.2.14,2/14/2019 0:00,0,81,-7.6,-19.8,-32,1,2/14/2019,10.3,B
2019,2,15,,73,,,31.2,,3.1,3053536.2019.2.15,2/15/2019 0:00,0,85,-10.7,-13.2,-15.7,1,2/15/2019,10.5,B
2019,2,16,,61,,,32.6,,0.5,3053536.2019.2.16,2/16/2019 0:00,0,82,-12.8,-14.6,-16.5,1,2/16/2019,10.6,B
2019,2,17,,48,,,34,,0,3053536.2019.2.17,2/17/2019 0:00,0,79,-12.9,-16,-19,1,2/17/2019,10.8,B
2019,2,18,,40,,,36.2,,0.2,3053536.2019.2.18,2/18/2019 0:00,0,83,-6.2,-18.2,-30.3,1,2/18/2019,10.9,B
2019,2,19,,59,,,30.3,,0.2,3053536.2019.2.19,2/19/2019 0:00,0,92,-3.8,-12.3,-20.7,1,2/19/2019,11,B
2019,2,20,,47,,,28.4,,0.2,3053536.2019.2.20,2/20/2019 0:00,0,93,-2.9,-10.4,-17.8,1,2/20/2019,11.1,B
2019,2,21,,29,,,34,,0.3,3053536.2019.2.21,2/21/2019 0:00,0,89,-3.2,-16,-28.8,1,2/21/2019,11.2,B
2019,2,22,,40,,,25.3,,0,3053536.2019.2.22,2/22/2019 0:00,0,82,-1.4,-7.3,-13.2,1,2/22/2019,11.3,B
2019,2,23,,41,,,31.6,,0,3053536.2019.2.23,2/23/2019 0:00,0,71,-7.9,-13.6,-19.3,1,2/23/2019,11.3,B
2019,2,24,,42,,,40,,0,3053536.2019.2.24,2/24/2019 0:00,0,83,-11.2,-22,-32.8,1,2/24/2019,11.4,B
2019,2,25,,38,,,39.1,,0,3053536.2019.2.25,2/25/2019 0:00,0,81,-11.6,-21.1,-30.6,1,2/25/2019,11.4,B
2019,2,26,,14,,,37.6,,0,3053536.2019.2.26,2/26/2019 0:00,0,81,-6.5,-19.6,-32.6,1,2/26/2019,11.5,B
2019,2,27,,29,,,33,,0,3053536.2019.2.27,2/27/2019 0:00,0,80,-0.6,-15,-29.3,1,2/27/2019,11.5,B
2019,2,28,,36,,,31.6,,0,3053536.2019.2.28,2/28/2019 0:00,0,91,-1.9,-13.6,-25.3,1,2/28/2019,11.5,B
2019,3,1,,32,,,31.9,,0,3053536.2019.3.1,3/1/2019 0:00,0,65,-7,-13.9,-20.8,1,3/1/2019,11.5,B
2019,3,2,,31,,,40.4,,0,3053536.2019.3.2,3/2/2019 0:00,0,77,-14.1,-22.4,-30.7,1,3/2/2019,11.5,B
2019,3,3,,27,,,39.1,,0,3053536.2019.3.3,3/3/2019 0:00,0,77,-8.6,-21.1,-33.6,1,3/3/2019,11.5,B
2019,3,4,,20,,,36.2,,0,3053536.2019.3.4,3/4/2019 0:00,0,78,-3.2,-18.2,-33.2,1,3/4/2019,11.5,B
2019,3,5,,25,,,33.5,,0,3053536.2019.3.5,3/5/2019 0:00,0,82,-1.5,-15.5,-29.6,1,3/5/2019,11.5,B
2019,3,6,,37,,,28.7,,0,3053536.2019.3.6,3/6/2019 0:00,0,79,-4.4,-10.7,-17.1,1,3/6/2019,11.5,B
2019,3,7,,42,,,27.5,,0,3053536.2019.3.7,3/7/2019 0:00,0,84,-0.4,-9.5,-18.6,1,3/7/2019,11.6,B
2019,3,8,,34,,,21.8,,0,3053536.2019.3.8,3/8/2019 0:00,0,78,1.1,-3.8,-8.6,1,3/8/2019,11.6,B
2019,3,9,,24,,,25.9,,0,3053536.2019.3.9,3/9/2019 0:00,0,91,3.5,-7.9,-19.3,1,3/9/2019,11.6,B
2019,3,10,,25,,,24.7,,0.2,3053536.2019.3.10,3/10/2019 0:00,0,87,4.4,-6.7,-17.8,1,3/10/2019,11.6,B
2019,3,11,,33,,,18.6,,0.8,3053536.2019.3.11,3/11/2019 0:00,0,91,1.6,-0.6,-2.8,1,3/11/2019,11.6,B
2019,3,12,,17,,,20.6,,0.2,3053536.2019.3.12,3/12/2019 0:00,0,95,5,-2.6,-10.1,1,3/12/2019,11.6,B
2019,3,13,,25,,,26.2,,0,3053536.2019.3.13,3/13/2019 0:00,0,92,3.7,-8.2,-20,1,3/13/2019,11.6,B
2019,3,14,,28,,,24.5,,0,3053536.2019.3.14,3/14/2019 0:00,0,90,5.6,-6.5,-18.6,1,3/14/2019,11.7,B
2019,3,15,,26,,,18.4,,0.2,3053536.2019.3.15,3/15/2019 0:00,0,97,5.8,-0.4,-6.5,1,3/15/2019,11.7,B
2019,3,16,,28,,,15.2,,0,3053536.2019.3.16,3/16/2019 0:00,0,78,9.4,2.8,-3.7,1,3/16/2019,11.7,B
2019,3,17,,23,,,14,,0,3053536.2019.3.17,3/17/2019 0:00,0,92,12.7,4,-4.7,1,3/17/2019,11.8,B
2019,3,18,,13,,,13.8,,0.2,3053536.2019.3.18,3/18/2019 0:00,0,95,16.1,4.2,-7.8,1,3/18/2019,11.9,B
2019,3,19,,11,,,13.1,,0.3,3053536.2019.3.19,3/19/2019 0:00,0,95,18.6,4.9,-8.7,1,3/19/2019,12,B
2019,3,20,,,M,,12.1,,0,3053536.2019.3.20,3/20/2019 0:00,0,96,20,5.9,-8.3,1,3/20/2019,12.1,B
2019,3,21,,12,,,12.5,,0.3,3053536.2019.3.21,3/21/2019 0:00,0,97,19.8,5.5,-8.8,1,3/21/2019,12,B
2019,3,22,,14,,,12.7,,0.2,3053536.2019.3.22,3/22/2019 0:00,0,96,18.6,5.3,-8,1,3/22/2019,12.2,B
2019,3,23,,25,,,14.1,,0,3053536.2019.3.23,3/23/2019 0:00,0,95,14.9,3.9,-7.1,1,3/23/2019,12,B
