LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM,Year,Month,Day
9/22/2008,,,0,9.4,100,45,0.4,,,,13.6,8.6,3.5,1,98.7,,2008,9,22
9/23/2008,,,0,8.8,,,0.333333333,,,,12.75,9.2,4,1,82.7,,2008,9,23
9/24/2008,,,0,8.2,,,0.266666667,,,,11.9,9.8,4.45,1,70.6,,2008,9,24
9/25/2008,,,0,7.6,94,45,0.2,,,,15.8,10.4,4.9,1,64.6,,2008,9,25
9/26/2008,,,0,9.5,97,40,0,,,,14.7,8.5,2.3,1,61.3,,2008,9,26
9/27/2008,19,32,0,10.7,94,45,1.8,,,,12.5,7.3,2.1,1,59,,2008,9,27
9/28/2008,,,0,10.5,100,29,0.2,,,,17.6,7.5,-2.6,1,60.2,,2008,9,28
9/29/2008,,,0,6.8,100,26,0,,,,23.9,11.2,-1.6,1,55.5,,2008,9,29
9/30/2008,,,0,6.1,100,20,0,,,,25.3,11.9,-1.5,1,54.7,,2008,9,30
10/1/2008,,,0,5.8,100,21,0,,,,25.7,12.2,-1.3,1,55.2,,2008,10,1
10/2/2008,19,52,0,3.4,99,24,0.6,,,,26.2,14.6,2.9,1,58.5,,2008,10,2
10/3/2008,,,0,5.9,97,47,0.3,,,,18.8,12.1,5.4,1,74.9,,2008,10,3
10/4/2008,,,0,10.4,100,60,0.2,,,,15.6,7.6,-0.5,1,86.3,,2008,10,4
10/5/2008,26,35,0,11.6,100,37,0,,,,11.8,6.4,1,1,81,,2008,10,5
10/6/2008,,,0,11.9,91,26,0,,,,13.8,6.1,-1.7,1,73.8,,2008,10,6
10/7/2008,,,0,10.9,,,0.7,,,,11.6,7.1,2.5,1,63.7,,2008,10,7
10/8/2008,,,0,16.3,85,44,0.2,,,,7.2,1.7,-3.8,1,58.2,,2008,10,8
10/9/2008,,,0,18.4,100,22,0,,,,8.3,-0.4,-9.1,1,51.2,,2008,10,9
10/10/2008,,,0,19.4,98,36,0,,,,8.3,-1.4,-11,1,46.6,,2008,10,10
10/11/2008,,,0,17.6,98,20,0,,,,10.2,0.4,-9.5,1,43.6,,2008,10,11
10/12/2008,,,0,10.5,97,42,0.7,,,,14.2,7.5,0.7,1,43.6,,2008,10,12
10/13/2008,,,0,11.2,98,58,2.7,,,,10.5,6.8,3,1,43.3,,2008,10,13
10/14/2008,19,37,0,16.8,97,32,0.6,,,,5.9,1.2,-3.6,1,45.9,,2008,10,14
10/15/2008,,,0,18.7,98,32,0.2,,,,7,-0.7,-8.3,1,41.1,,2008,10,15
10/16/2008,,,0,19.1,100,45,0,,,,6.4,-1.1,-8.6,1,38.6,,2008,10,16
10/17/2008,,,0,17.2,100,59,4.5,,,,7.3,0.8,2,1,40.2,,2008,10,17
10/18/2008,,,0,15.3,99,45,0.4,,,,8.2,2.7,-2.8,1,41.3,,2008,10,18
10/19/2008,,,0,18.1,100,33,0,,,,7.5,-0.1,-7.6,1,37.3,,2008,10,19
10/20/2008,,,0,15.5,99,39,0.3,,,,10.3,2.5,-5.3,1,36,,2008,10,20
10/21/2008,19,37,0,16.2,99,32,0,,,,7.2,1.8,-3.6,1,35.9,,2008,10,21
10/22/2008,17,44,0,12.8,75,30,0,,,,13.4,5.2,-3.1,1,33.8,,2008,10,22
10/23/2008,18,44,0,12,99,28,1.4,,,,12.6,6,-0.6,1,34.1,,2008,10,23
10/24/2008,,,0,13.7,87,45,0,,,,8.8,4.3,-0.3,1,32.6,,2008,10,24
10/25/2008,28,39,0,18.2,99,21,0.6,,,,5.9,-0.2,-6.3,1,32.1,,2008,10,25
10/26/2008,,,0,16.15,,,0.4,,,,8.9,1.85,-5.2,1,27.5,B,2008,10,26
10/27/2008,,,0,14.1,,,0.2,,,,11.9,3.9,-4.1,1,29.4,B,2008,10,27
10/28/2008,,,0,11.6,89,22,0,,,,17.7,6.4,-4.9,1,30.3,B,2008,10,28
10/29/2008,21,32,0,12.4,92,22,0,,,,15.1,5.6,-3.9,1,29.3,B,2008,10,29
10/30/2008,,,0,15.7,100,86,2.7,,,,3.9,2.3,0.7,1,29.9,,2008,10,30
10/31/2008,,,0,13.5,100,89,0,,,,8.2,4.5,0.7,1,29.4,,2008,10,31
11/1/2008,,,0,11.2,100,42,0.2,,,,14.5,6.8,-0.9,1,30.3,,2008,11,1
11/2/2008,,,0,10.6,97,46,0,,,,13.8,7.4,0.9,1,31.3,,2008,11,2
11/3/2008,,,0,15.9,96,29,0,,,,8.4,2.1,-4.2,1,31.7,,2008,11,3
11/4/2008,,,0,18.3,94,51,0,,,,3.5,-0.3,-4.1,1,30.3,,2008,11,4
11/5/2008,,,0,17.3,99,40,0.2,,,,5.5,0.7,-4.1,1,29.3,,2008,11,5
11/6/2008,,,0,21.9,100,47,0.8,,,,2.4,-3.9,-10.1,1,26.2,B,2008,11,6
11/7/2008,,,0,15.8,100,54,0,,,,8.4,2.2,-4,1,27,B,2008,11,7
11/8/2008,,,0,15.2,100,54,0,,,,9.8,2.8,-4.3,1,26.6,B,2008,11,8
11/9/2008,,,0,13.3,100,47,0,,,,10.1,4.7,-0.7,1,26.1,B,2008,11,9
11/10/2008,,,0,16.7,99,68,0.2,,,,7,1.3,-4.5,1,24.9,B,2008,11,10
11/11/2008,,,0,14.75,,,0.3,,,,8.4,3.25,-3.5,1,24,B,2008,11,11
11/12/2008,,,0,12.8,,,0.4,,,,9.8,5.2,0.5,1,23.4,B,2008,11,12
11/13/2008,23,37,0,16.8,98,45,0.7,,,,3.6,1.2,-1.3,1,23.6,B,2008,11,13
11/14/2008,,,0,20.5,90,49,0.5,,,,0.8,-2.5,-5.7,1,21.3,B,2008,11,14
11/15/2008,,,0,14.7,85,64,0.2,,,,6.4,3.3,0.2,1,21.2,B,2008,11,15
11/16/2008,,,0,17,100,77,2.1,,,,2.7,1,-0.8,1,21.3,B,2008,11,16
11/17/2008,,,0,16.5,100,91,2.6,,,3,4.2,1.5,-1.3,1,20.9,B,2008,11,17
11/18/2008,18,39,0,15.1,100,30,0.4,,,2,8,2.9,-2.2,1,20.3,B,2008,11,18
11/19/2008,,,0,23.9,,,0.2,,,,1,-5.9,-12.8,1,17.3,B,2008,11,19
11/20/2008,,,0,25.9,96,50,0,,,,-0.9,-7.9,-14.8,1,13.4,B,2008,11,20
11/21/2008,,,0,17.6,92,32,0,,,,5.7,0.4,-5,1,14.7,B,2008,11,21
11/22/2008,,,0,18.3,81,35,0,,,,4,-0.3,-4.5,1,16,B,2008,11,22
11/23/2008,,,0,20,81,34,0,,,,3.1,-2,-7.1,1,14.7,B,2008,11,23
11/24/2008,15,33,0,18.3,80,36,0,,,,6.1,-0.3,-6.7,1,13,B,2008,11,24
11/25/2008,19,35,0,14.7,95,39,0,,,,9.4,3.3,-2.8,1,13.5,B,2008,11,25
11/26/2008,,,0,22.1,89,47,0,,,,1.7,-4.1,-9.9,1,12.7,B,2008,11,26
11/27/2008,,,0,26.4,94,52,0.2,,,,-2,-8.4,-14.8,1,10.2,B,2008,11,27
11/28/2008,,,0,20.9,90,64,0,,,,2.5,-2.9,-8.3,1,11.2,B,2008,11,28
11/29/2008,,,0,16.5,,,0,,,,6,1.5,-3.1,1,12,B,2008,11,29
11/30/2008,14,32,0,13.5,82,58,0,,,,9.4,4.5,-0.5,1,13.3,B,2008,11,30
12/1/2008,32,48,0,13.7,80,27,0,,,,10.1,4.3,-1.6,1,13.3,B,2008,12,1
12/2/2008,,,0,23.1,88,42,0,,,,-1.2,-5.1,-9,1,11.6,B,2008,12,2
12/3/2008,,,0,28.8,95,62,0,,,,-5.1,-10.8,-16.4,1,9.9,B,2008,12,3
12/4/2008,,,0,29.4,93,60,0,,,,-4,-11.4,-18.7,1,8.2,B,2008,12,4
12/5/2008,,,0,20.9,,,7.3,,,,-1.7,-2.9,-4,1,8.75,B,2008,12,5
12/6/2008,,,0,19,99,88,1.5,,,5,0.7,-1,-2.6,1,9.1,B,2008,12,6
12/7/2008,,,0,19.8,100,91,7.7,,,7,-0.1,-1.8,-3.4,1,9.2,B,2008,12,7
12/8/2008,,,0,21.7,99,78,0,,,17,0.6,-3.7,-8,1,9.1,B,2008,12,8
12/9/2008,19,41,0,21.5,99,79,0.9,,,14,1.7,-3.5,-8.7,1,8.8,B,2008,12,9
12/10/2008,,,0,20.6,100,61,0,,,13,2.2,-2.6,-7.4,1,8.5,B,2008,12,10
12/11/2008,,,0,23.2,93,57,0,,,13,0.3,-5.2,-10.6,1,8.6,B,2008,12,11
12/12/2008,33,57,0,25,99,62,1.8,,,12,0.4,-7,-14.4,1,7.9,B,2008,12,12
12/13/2008,35,48,0,37.7,68,46,0,,,10,-14.3,-19.7,-25,1,7.2,B,2008,12,13
12/14/2008,5,37,0,47.4,79,45,0,,,9,-24,-29.4,-34.7,1,6.5,B,2008,12,14
12/15/2008,,,0,47.5,79,50,0.2,,,9,-20.5,-29.5,-38.5,1,6.74,B,2008,12,15
12/16/2008,,,0,36,90,63,5.7,,,9,-14.7,-18,-21.3,1,7.1,B,2008,12,16
12/17/2008,36,33,0,32.8,92,55,1.2,,,14,-12.5,-14.8,-17.1,1,7.3,B,2008,12,17
12/18/2008,32,43,0,38.5,75,52,0,,,13,-16.9,-20.5,-24,1,7.1,B,2008,12,18
12/19/2008,,,0,47.9,76,47,0.2,,,11,-23.3,-29.9,-36.5,1,6.9,B,2008,12,19
12/20/2008,,,0,49.3,80,48,0,,,11,-23.6,-31.3,-38.9,1,7,B,2008,12,20
12/21/2008,,,0,47.5,79,63,0,,,11,-19.9,-29.5,-39,1,7.5,B,2008,12,21
12/22/2008,,,0,43.4,82,54,0.2,,,11,-19.2,-25.4,-31.6,1,7.85,B,2008,12,22
12/23/2008,,,0,42.4,91,52,0,,,11,-15.5,-24.4,-33.2,1,8.2,B,2008,12,23
12/24/2008,,,0,34.9,92,50,0,,,11,-8.1,-16.9,-25.6,1,8.5,B,2008,12,24
12/25/2008,,,0,35.8,92,58,0.3,,,11,-9.7,-17.8,-25.8,1,8.2,B,2008,12,25
12/26/2008,,,0,35.5,87,62,0,,,11,-6.9,-17.5,-28.1,1,8.8,B,2008,12,26
12/27/2008,,,0,23.4,86,53,0,,,11,-1,-5.4,-9.8,1,9.4,B,2008,12,27
12/28/2008,,,0,28.7,98,72,1.8,,,13,-4.6,-10.7,-16.7,1,8,B,2008,12,28
12/29/2008,,,0,31.4,95,72,0.6,,,13,-9.1,-13.4,-17.7,1,7.3,B,2008,12,29
12/30/2008,36,32,0,35.6,94,71,1.8,,,14,-11.6,-17.6,-23.6,1,6.9,B,2008,12,30
12/31/2008,,,0,27.2,98,72,0,,,14,-2,-9.2,-16.3,1,6.8,B,2008,12,31
1/1/2009,1,33,0,32.9,95,64,0.2,,,14,-7.5,-14.9,-22.3,1,6.7,B,2009,1,1
1/2/2009,,,0,46.3,84,67,1,,,16,-21.5,-28.3,-35,1,6.6,B,2009,1,2
1/3/2009,,,0,44.5,87,67,0,,,16,-17.6,-26.5,-35.4,1,7,B,2009,1,3
1/4/2009,,,0,31.9,88,62,0,,,16,-3.3,-13.9,-24.4,1,8,B,2009,1,4
1/5/2009,17,32,0,24.4,94,41,0,,,15,0.2,-6.4,-13,1,8.75,B,2009,1,5
1/6/2009,,,0,26.6,98,73,1,,,15,-4.5,-8.6,-12.6,1,8.4,B,2009,1,6
1/7/2009,,,0,26.6,100,87,3.3,,,17,-3.7,-8.6,-13.4,1,8.1,B,2009,1,7
1/8/2009,,,0,34.7,92,85,6.1,,,20,-10.2,-16.7,-23.2,1,8.1,B,2009,1,8
1/9/2009,,,0,31.8,93,75,0,,,26,-1.5,-13.8,-26.1,1,8.5,B,2009,1,9
1/10/2009,,,0,23.9,97,72,0,,,25,1.4,-5.9,-13.2,1,8.75,B,2009,1,10
1/11/2009,20,33,0,18.5,,,0.2,,,24,3.9,-0.5,-4.8,1,9.5,B,2009,1,11
1/12/2009,,,0,19.3,96,57,1,,,23,4.4,-1.3,-6.9,1,10.5,B,2009,1,12
1/13/2009,16,37,0,14,76,58,0,,,23,6.1,4,1.9,1,11.5,B,2009,1,13
1/14/2009,16,32,0,15.1,90,65,0,,,21,5.3,2.9,0.4,1,12.8,B,2009,1,14
1/15/2009,,,0,18.3,99,55,0,,,18,4.1,-0.3,-4.6,1,14,B,2009,1,15
1/16/2009,,,0,21,98,49,0,,,18,3.4,-3,-9.3,1,14.5,B,2009,1,16
1/17/2009,,,0,23.4,100,51,0,,,17,1.5,-5.4,-12.3,1,14,B,2009,1,17
1/18/2009,,,0,24.4,99,50,0,,,17,1.3,-6.4,-14,1,13.8,B,2009,1,18
1/19/2009,,,0,25.3,98,46,0,,,17,2.2,-7.3,-16.8,1,13,B,2009,1,19
1/20/2009,,,0,26,98,45,0,,,17,1.4,-8,-17.3,1,12.4,B,2009,1,20
1/21/2009,,,0,25.8,98,44,0,,,17,0.9,-7.8,-16.4,1,12,B,2009,1,21
1/22/2009,35,54,0,29.7,88,53,0.2,,,18,-3.7,-11.7,-19.6,1,11.6,B,2009,1,22
1/23/2009,36,37,0,38.5,73,43,0,,,18,-18.1,-20.5,-22.9,1,11,B,2009,1,23
1/24/2009,2,32,0,41.4,82,44,0,,,18,-16.6,-23.4,-30.2,1,10.4,B,2009,1,24
1/25/2009,,,0,42.2,82,32,0,,,17,-13.7,-24.2,-34.7,1,10.5,B,2009,1,25
1/26/2009,,,0,39.4,80,39,0,,,17,-10.7,-21.4,-32.1,1,10.6,B,2009,1,26
1/27/2009,19,35,0,24.8,86,35,0.4,,,18,-2,-6.8,-11.5,1,10.7,B,2009,1,27
1/28/2009,30,33,0,22.2,73,39,0,,,18,0.3,-4.2,-8.6,1,10.8,B,2009,1,28
1/29/2009,,,0,17.5,87,62,0.4,,,18,4.7,0.5,-3.8,1,11,B,2009,1,29
1/30/2009,,,0,14,,,0.3,,,18,9.3,4,-1.3,1,11.3,B,2009,1,30
1/31/2009,21,46,0,20.9,61,31,0,,,17,-0.5,-2.9,-5.2,1,11.8,B,2009,1,31
2/1/2009,,,0,23,64,39,0,,,17,-1,-5,-9,1,12.3,B,2009,2,1
2/2/2009,11,33,0,17.5,79,47,0,,,17,5.3,0.5,-4.3,1,13,B,2009,2,2
2/3/2009,,,0,14.9,87,24,0,,,17,10,3.1,-3.8,1,13.2,B,2009,2,3
2/4/2009,15,37,0,13.5,70,27,0,,,17,10.4,4.5,-1.4,1,13.3,B,2009,2,4
2/5/2009,,,0,16.2,91,29,0,,,15,9.1,1.8,-5.6,1,13.4,B,2009,2,5
2/6/2009,,,0,21.5,,,3.9,,,16,-0.2,-3.5,-6.8,1,13.2,B,2009,2,6
2/7/2009,,,0,22.1,,,1.95,,,20,2.3,-4.1,-10.4,1,13,B,2009,2,7
2/8/2009,,,0,17.6,89,32,0,,,20,7.4,0.4,-6.7,1,12.3,B,2009,2,8
2/9/2009,,,0,18.9,90,34,0,,,19,4.5,-0.9,-6.2,1,11.6,B,2009,2,9
2/10/2009,,,0,23.8,85,28,0,,,19,-0.6,-5.8,-11,1,11.3,B,2009,2,10
2/11/2009,,,0,27.5,90,30,0,,,19,-0.6,-9.5,-18.4,1,11.3,B,2009,2,11
2/12/2009,,,0,25.9,89,52,0,,,19,-4.4,-7.9,-11.4,1,11.4,B,2009,2,12
2/13/2009,36,33,0,27.4,78,53,0,,,19,-7.3,-9.4,-11.4,1,11.6,B,2009,2,13
2/14/2009,,,0,33.2,91,41,0,,,18,-8.4,-15.2,-22,1,11.7,B,2009,2,14
2/15/2009,,,0,30.1,93,35,0.2,,,18,-3.7,-12.1,-20.4,1,11.6,B,2009,2,15
2/16/2009,,,0,29.2,88,23,0,,,18,0.5,-11.2,-22.9,1,13.2,B,2009,2,16
2/17/2009,,,0,27.8,87,34,0,,,18,-0.8,-9.8,-18.7,1,13.5,B,2009,2,17
2/18/2009,,,0,22,,,0,,,18,5.2,-4,-13.1,1,13.8,B,2009,2,18
2/19/2009,22,35,0,18.7,75,39,0,,,19,3.6,-0.7,-5,1,13.6,B,2009,2,19
2/20/2009,,,0,21.8,89,26,0,,,18,4.7,-3.8,-12.3,1,13.5,B,2009,2,20
2/21/2009,,,0,21.8,94,24,0,,,18,7.7,-3.8,-15.2,1,11.9,B,2009,2,21
2/22/2009,31,32,0,25.7,95,44,0,,,18,1,-7.7,-16.4,1,10.7,B,2009,2,22
2/23/2009,33,46,0,25.6,77,55,0,,,18,-4.6,-7.6,-10.5,1,10.1,B,2009,2,23
2/24/2009,,,0,31.7,,,3.3,,,18,-10.5,-13.7,-16.9,1,9.65,B,2009,2,24
2/25/2009,33,44,0,37.2,82,73,2.6,,,19,-16.9,-19.2,-21.4,1,13,B,2009,2,25
2/26/2009,,,0,36.8,84,35,0,,,23,-6.3,-18.8,-31.2,1,13.2,B,2009,2,26
2/27/2009,,,0,28.9,95,32,0,,,23,1,-10.9,-22.7,1,13.1,B,2009,2,27
2/28/2009,,,0,29.2,92,35,0,,,23,0.6,-11.2,-22.9,1,13.2,B,2009,2,28
3/1/2009,,,0,19.1,,,0.175,,,23,8.6,-1.1,-10.8,1,12.8,B,2009,3,1
3/2/2009,,,0,16.2,,,0.35,,,21,11.1,1.8,-7.5,1,12,B,2009,3,2
3/3/2009,,,0,16.7,,,0.525,,,19,7.8,1.3,-5.3,1,11.2,B,2009,3,3
3/4/2009,33,59,0,19.2,89,41,0.7,,,19,4.8,-1.2,-7.1,1,9.95,B,2009,3,4
3/5/2009,,,0,30.8,,,0.2,,,18,-7.1,-12.8,-18.4,1,10.9,B,2009,3,5
3/6/2009,21,41,0,30.6,87,24,0,,,18,-0.4,-12.6,-24.8,1,10.6,B,2009,3,6
3/7/2009,31,50,0,24,80,24,0,,,18,-0.2,-6,-11.8,1,9.35,B,2009,3,7
3/8/2009,34,48,0,33.3,66,30,0,,,18,-11.8,-15.3,-18.8,1,9,B,2009,3,8
3/9/2009,35,41,0,39.2,62,38,0.2,,,18,-18.7,-21.2,-23.7,1,8.4,B,2009,3,9
3/10/2009,,,0,40.2,71,18,0,,,18,-11.4,-22.2,-33,1,8.1,B,2009,3,10
3/11/2009,,,0,32.8,,,0,,,,-3,-14.8,-26.6,1,7.95,B,2009,3,11
3/12/2009,,,0,23.8,64,28,0,,,18,3.6,-5.8,-15.2,1,9.33,B,2009,3,12
3/13/2009,17,33,0,14.6,81,35,0,,,17,7.6,3.4,-0.8,1,10.9,B,2009,3,13
3/14/2009,,,0,17,,,0.25,,,16,5.8,1,-3.9,1,11.5,B,2009,3,14
3/15/2009,16,33,0,19.4,95,19,0.5,,,14,4.2,-1.4,-6.9,1,11.4,B,2009,3,15
3/16/2009,,,0,22.2,90,62,0.7,,,15,-0.1,-4.2,-8.2,1,11.5,B,2009,3,16
3/17/2009,,,0,23.7,97,26,0,,,16,3.1,-5.7,-14.5,1,11.6,B,2009,3,17
3/18/2009,17,39,0,22.4,97,28,0,,,15,5.5,-4.4,-14.2,1,11.7,B,2009,3,18
3/19/2009,20,35,0,14,78,31,0,,,15,9.3,4,-1.4,1,11.8,B,2009,3,19
3/20/2009,,,0,15.2,92,45,0,,,12,8.2,2.8,-2.6,1,11.3,B,2009,3,20
3/21/2009,33,39,0,14.9,99,26,2.6,,,8,8.5,3.1,-2.3,1,11,B,2009,3,21
3/22/2009,34,43,0,17.5,75,51,0,,,6,2.7,0.5,-1.8,1,10.8,B,2009,3,22
3/23/2009,,,0,17.8,93,26,0,,,5,7.5,0.2,-7.2,1,9.8,B,2009,3,23
3/24/2009,,,0,17,83,34,0,,,2,6.3,1,-4.3,1,9.4,B,2009,3,24
3/25/2009,32,52,0,21.7,96,48,0.9,,,1,-0.9,-3.7,-6.5,1,9.2,B,2009,3,25
3/26/2009,,,0,21.6,,,0.2,,,2,6.5,-3.6,-13.7,1,9.5,B,2009,3,26
3/27/2009,17,33,0,17,83,28,0,,,,4.7,1,-2.8,1,9.7,B,2009,3,27
3/28/2009,32,33,0,18.4,82,21,0,,,,4.9,-0.4,-5.6,1,9.9,B,2009,3,28
3/29/2009,33,32,0,18.7,86,25,0,,,,4.3,-0.7,-5.6,1,10,B,2009,3,29
3/30/2009,22,33,0,18.3,77,32,0,,,,5.4,-0.3,-6,1,9.9,B,2009,3,30
3/31/2009,,,0,17.6,96,50,1.2,,,,3.8,0.4,-3,1,9.7,B,2009,3,31
4/1/2009,,,0,22.8,96,33,0,,,,3,-4.8,-12.5,1,9.5,B,2009,4,1
4/2/2009,,,0,18.4,96,30,0.2,,,,5.7,-0.4,-6.4,1,9.27,A,2009,4,2
4/3/2009,32,32,0,17.7,99,51,4,,,,3.9,0.3,-3.3,1,9.3,,2009,4,3
4/4/2009,,,0,15,,,0.2,,,,9.7,3,-3.7,1,9.34,,2009,4,4
4/5/2009,,,0,14.8,91,14,0,,,,14.5,3.2,-8.2,1,9.47,,2009,4,5
4/6/2009,,,0,13.4,87,18,0,,,,14.3,4.6,-5.1,1,10.1,,2009,4,6
4/7/2009,,,0,13.2,91,18,0,,,,15,4.8,-5.5,1,10.8,,2009,4,7
4/8/2009,,,0,11.2,88,23,0,,,,16.4,6.8,-2.9,1,11.6,,2009,4,8
4/9/2009,,,0,12.6,93,24,0,,,,15.1,5.4,-4.3,1,12.1,,2009,4,9
4/10/2009,24,33,0,12.6,78,22,0,,,,12.8,5.4,-2.1,1,13,,2009,4,10
4/11/2009,21,35,0,13.3,89,33,0.6,,,,13.6,4.7,-4.2,1,13,,2009,4,11
4/12/2009,20,33,0,14.2,98,27,0,,,,11.8,3.8,-4.2,1,13,,2009,4,12
4/13/2009,21,35,0,14.9,94,44,0.2,,,,6.4,3.1,-0.3,1,12.6,,2009,4,13
4/14/2009,32,37,0,16.4,100,37,6.7,,,7,6.6,1.6,-3.4,1,11.9,,2009,4,14
4/15/2009,,,0,16.4,87,23,0,,,,10.5,1.6,-7.3,1,11.2,,2009,4,15
4/16/2009,20,33,0,15.8,95,18,0,,,,13.4,2.2,-9,1,11.5,,2009,4,16
4/17/2009,19,32,0,12.9,78,31,0,,,,13.2,5.1,-3.1,1,12.2,,2009,4,17
4/18/2009,19,37,0,14.2,100,28,0,,,,9.6,3.8,-2,1,12.8,,2009,4,18
4/19/2009,,,0,15.1,,,0,,,,8.6,2.9,-2.9,1,12.7,,2009,4,19
4/20/2009,,,0,10.95,,,0,,,,13.5,7.05,0.55,1,12.8,,2009,4,20
4/21/2009,18,35,0,6.8,76,24,0,,,,18.4,11.2,4,1,15.9,,2009,4,21
4/22/2009,,,0,13.8,,,4.8,,,,11.9,4.2,-3.6,1,19.3,,2009,4,22
4/23/2009,33,43,0,19.5,84,27,0,,,,3.9,-1.5,-6.9,1,15.7,,2009,4,23
4/24/2009,21,32,0,17.3,98,24,0,,,,8.9,0.7,-7.6,1,13.3,,2009,4,24
4/25/2009,32,43,0,16.1,93,43,0.6,,,,7.5,1.9,-3.7,1,12.6,,2009,4,25
4/26/2009,32,44,0,19,98,47,0.6,,,,5.6,-1,-7.5,1,11.8,,2009,4,26
4/27/2009,,,0,18.1,,,0.8,,,,5.55,-0.1,-7.6,1,10.9,,2009,4,27
4/28/2009,33,46,0,17.2,94,34,0.3,,,,5.5,0.8,-3.9,1,10.5,,2009,4,28
4/29/2009,,,0,15.3,,,0.15,,,,9.6,2.7,-4.2,1,10.1,,2009,4,29
4/30/2009,35,37,0,15.3,85,23,0,,,,10.4,2.7,-5.1,1,10.2,,2009,4,30
5/1/2009,,,0,13.5,96,12,0,,,,16.7,4.5,-7.8,1,10.2,,2009,5,1
5/2/2009,,,0,11,82,16,0,,,,20.4,7,-6.5,1,10.9,,2009,5,2
5/3/2009,25,39,0,11.8,87,29,0,,,,15.5,6.2,-3.1,1,12.6,,2009,5,3
5/4/2009,19,35,0,12.1,91,19,0,,,,14.8,5.9,-3,1,13.1,,2009,5,4
5/5/2009,21,32,0,11.4,78,29,1.7,,,,14.4,6.6,-1.3,1,13.2,,2009,5,5
5/6/2009,19,35,0,12,85,22,0,,,,12.9,6,-0.9,1,13.9,,2009,5,6
5/7/2009,,,0,13.5,95,20,0,,,,15.6,4.5,-6.7,1,13.6,,2009,5,7
5/8/2009,,,0,11.2,85,54,0.6,,,,11.1,6.8,2.5,1,13.6,,2009,5,8
5/9/2009,,,0,10.3,96,22,0,,,,15.1,7.7,0.2,1,13.8,,2009,5,9
5/10/2009,26,35,0,11.4,92,15,0,,,,18.3,6.6,-5.1,1,14.1,,2009,5,10
5/11/2009,22,35,0,12.1,92,26,0,,,,15.8,5.9,-4.1,1,15,,2009,5,11
5/12/2009,34,43,0,13.4,92,52,0,,,,9,4.6,0.1,1,16.3,,2009,5,12
5/13/2009,,,0,13.9,98,36,1.3,,,,11.2,4.1,-3.1,1,17,,2009,5,13
5/14/2009,33,33,0,12.8,100,45,0.2,,,,10,5.2,0.4,1,16.4,,2009,5,14
5/15/2009,,,0,12.2,99,22,0.2,,,,14.1,5.8,-2.5,1,15.8,,2009,5,15
5/16/2009,,,0,9.2,93,29,0.2,,,,15.6,8.8,2,1,15.4,,2009,5,16
5/17/2009,34,37,0,7,95,29,4,,,,19.4,11,2.5,1,17,,2009,5,17
5/18/2009,35,41,0,17.3,100,76,10.6,,,,2.6,0.7,-1.2,1,26.8,,2009,5,18
5/19/2009,34,33,0,15.4,100,71,6.1,,,7,6.8,2.6,-1.7,1,32.5,,2009,5,19
5/20/2009,,,0,14.1,99,46,1.1,,,,8.4,3.9,-0.6,1,31.8,,2009,5,20
5/21/2009,,,0,12.65,,,0.55,,,,13.25,5.35,-1.1,1,27.8,,2009,5,21
5/22/2009,,,0,11.2,100,16,0,,,1,18.1,6.8,-4.5,1,25.8,,2009,5,22
5/23/2009,18,41,0,9.1,93,15,0,,,3,21.1,8.9,-3.4,1,27.7,,2009,5,23
5/24/2009,18,37,0,8.8,95,15,0,,,2,21.1,9.2,-2.8,1,35.9,,2009,5,24
5/25/2009,,,0,6.7,85,19,0,,,,21.6,11.3,0.9,1,50.6,,2009,5,25
5/26/2009,26,41,0,7.4,98,31,2.2,,,,18,10.6,3.1,1,71.7,,2009,5,26
5/27/2009,22,43,0,10.6,100,26,0,,,,15.3,7.4,-0.6,1,86.6,,2009,5,27
5/28/2009,,,0,9.9,94,19,0,,,,19.4,8.1,-3.3,1,76.3,,2009,5,28
5/29/2009,15,43,0,4.7,90,16,0,,,,25.7,13.3,0.9,1,77.8,,2009,5,29
5/30/2009,33,41,0,6.6,55,12,0,,,,19.9,11.4,2.9,1,145,,2009,5,30
5/31/2009,,,0,9.8,,,0,,,,19.5,8.2,-3.1,1,190,,2009,5,31
6/1/2009,34,41,0,9.2,87,26,0,,,,16.5,8.8,1.1,1,163,,2009,6,1
6/2/2009,,,0,6.9,87,11,0,,,,23.7,11.1,-1.6,1,153,,2009,6,2
6/3/2009,,,0,5.2,90,13,0,,,,26,12.8,-0.4,1,171,,2009,6,3
6/4/2009,32,44,0,3.7,80,18,0,,,,25.4,14.3,3.2,1,208,,2009,6,4
6/5/2009,35,48,0,8.6,84,50,0,,,,14.5,9.4,4.2,1,245,,2009,6,5
6/6/2009,33,46,0,12.3,93,34,0,,,,12.6,5.7,-1.3,1,237,,2009,6,6
6/7/2009,34,44,0,10.1,83,22,0,,,,15.5,7.9,0.2,1,190,,2009,6,7
6/8/2009,,,0,8.55,,,0,,,,18.45,9.45,-1.3,1,156,,2009,6,8
6/9/2009,,,0,7,83,13,0,,,,21.4,11,0.5,1,143,,2009,6,9
